,0,1
0,ENSG00000089157,ENSG00000105202
1,ENSG00000170889,ENSG00000144867
2,ENSG00000154473,ENSG00000170312
3,ENSG00000171490,ENSG00000159140
4,ENSG00000156482,ENSG00000233927
5,ENSG00000166226,ENSG00000149273
6,ENSG00000111237,ENSG00000170312
7,ENSG00000149273,ENSG00000167526
8,ENSG00000167526,ENSG00000149273
9,ENSG00000170889,ENSG00000145425
10,ENSG00000149273,ENSG00000100575
11,ENSG00000170889,ENSG00000196504
12,ENSG00000170312,ENSG00000135334
13,ENSG00000188846,ENSG00000149273
14,ENSG00000156482,ENSG00000089157
15,ENSG00000174444,ENSG00000149273
16,ENSG00000149273,ENSG00000233927
17,ENSG00000109971,ENSG00000135334
18,ENSG00000215021,ENSG00000159140
19,ENSG00000144713,ENSG00000167526
20,ENSG00000188846,ENSG00000156482
21,ENSG00000144713,ENSG00000174444
22,ENSG00000167526,ENSG00000166226
23,ENSG00000159140,ENSG00000171490
24,ENSG00000142507,ENSG00000161057
25,ENSG00000180992,ENSG00000135334
26,ENSG00000103035,ENSG00000183617
27,ENSG00000149273,ENSG00000089157
28,ENSG00000144713,ENSG00000233927
29,ENSG00000109971,ENSG00000055130
30,ENSG00000233927,ENSG00000127184
31,ENSG00000166226,ENSG00000113141
32,ENSG00000166226,ENSG00000111615
33,ENSG00000167526,ENSG00000174444
34,ENSG00000105202,ENSG00000099817
35,ENSG00000142507,ENSG00000135334
36,ENSG00000166226,ENSG00000109971
37,ENSG00000167526,ENSG00000233927
38,ENSG00000144713,ENSG00000089157
39,ENSG00000170889,ENSG00000105202
40,ENSG00000166226,ENSG00000278053
41,ENSG00000174444,ENSG00000113141
42,ENSG00000103035,ENSG00000113810
43,ENSG00000113141,ENSG00000109971
44,ENSG00000170312,ENSG00000111237
45,ENSG00000233927,ENSG00000145425
46,ENSG00000149273,ENSG00000099817
47,ENSG00000166226,ENSG00000169021
48,ENSG00000174444,ENSG00000109971
49,ENSG00000144713,ENSG00000180992
50,ENSG00000167526,ENSG00000089157
51,ENSG00000109971,ENSG00000111237
52,ENSG00000154473,ENSG00000089157
53,ENSG00000183617,ENSG00000180992
54,ENSG00000196504,ENSG00000115368
55,ENSG00000174444,ENSG00000132603
