,0,1
0,ENSG00000136450,ENSG00000100220
1,ENSG00000164609,ENSG00000140259
2,ENSG00000181222,ENSG00000198755
3,ENSG00000065183,ENSG00000089157
4,ENSG00000115364,ENSG00000155463
5,ENSG00000140259,ENSG00000126653
6,ENSG00000113643,ENSG00000134419
7,ENSG00000196365,ENSG00000111142
8,ENSG00000266472,ENSG00000100567
9,ENSG00000103274,ENSG00000177600
10,ENSG00000109475,ENSG00000135521
11,ENSG00000147403,ENSG00000062582
12,ENSG00000101773,ENSG00000163161
13,ENSG00000099821,ENSG00000168495
14,ENSG00000144867,ENSG00000087263
15,ENSG00000163872,ENSG00000113460
16,ENSG00000100804,ENSG00000126756
17,ENSG00000130255,ENSG00000168883
18,ENSG00000198042,ENSG00000100603
19,ENSG00000215021,ENSG00000115484
20,ENSG00000035928,ENSG00000131153
21,ENSG00000151247,ENSG00000174444
22,ENSG00000178966,ENSG00000130713
23,ENSG00000115368,ENSG00000148296
24,ENSG00000145241,ENSG00000072501
25,ENSG00000164338,ENSG00000171490
26,ENSG00000134371,ENSG00000159140
27,ENSG00000008988,ENSG00000198258
28,ENSG00000171863,ENSG00000158526
29,ENSG00000148296,ENSG00000089009
30,ENSG00000135763,ENSG00000124784
31,ENSG00000008018,ENSG00000125676
32,ENSG00000215021,ENSG00000099800
33,ENSG00000071082,ENSG00000139726
34,ENSG00000067704,ENSG00000130985
35,ENSG00000111237,ENSG00000176108
36,ENSG00000143228,ENSG00000155868
37,ENSG00000041357,ENSG00000008018
38,ENSG00000163161,ENSG00000055130
39,ENSG00000140259,ENSG00000100836
40,ENSG00000105705,ENSG00000136875
41,ENSG00000113460,ENSG00000075089
42,ENSG00000168924,ENSG00000243147
43,ENSG00000130332,ENSG00000164405
44,ENSG00000150990,ENSG00000174953
45,ENSG00000013503,ENSG00000197958
46,ENSG00000103035,ENSG00000100410
47,ENSG00000146007,ENSG00000130713
48,ENSG00000166441,ENSG00000011304
49,ENSG00000174243,ENSG00000142676
50,ENSG00000130985,ENSG00000143624
51,ENSG00000125107,ENSG00000164167
52,ENSG00000005194,ENSG00000172115
53,ENSG00000061936,ENSG00000136450
54,ENSG00000101343,ENSG00000101882
55,ENSG00000101773,ENSG00000092199
56,ENSG00000149923,ENSG00000147416
57,ENSG00000188846,ENSG00000215021
58,ENSG00000133997,ENSG00000010244
59,ENSG00000110321,ENSG00000161016
60,ENSG00000108654,ENSG00000063177
61,ENSG00000102030,ENSG00000111667
62,ENSG00000182774,ENSG00000112339
63,ENSG00000101444,ENSG00000197958
64,ENSG00000168002,ENSG00000198554
65,ENSG00000165819,ENSG00000130332
66,ENSG00000169021,ENSG00000168924
67,ENSG00000117174,ENSG00000198301
68,ENSG00000115368,ENSG00000136271
69,ENSG00000145592,ENSG00000106355
70,ENSG00000176108,ENSG00000082898
71,ENSG00000105229,ENSG00000100401
72,ENSG00000166136,ENSG00000215251
73,ENSG00000131495,ENSG00000138495
74,ENSG00000139697,ENSG00000109534
75,ENSG00000168028,ENSG00000242372
76,ENSG00000143751,ENSG00000112306
77,ENSG00000105372,ENSG00000134884
78,ENSG00000161981,ENSG00000100410
79,ENSG00000140307,ENSG00000171453
80,ENSG00000175216,ENSG00000149923
81,ENSG00000147274,ENSG00000136527
82,ENSG00000008988,ENSG00000164609
83,ENSG00000087087,ENSG00000100603
84,ENSG00000181222,ENSG00000119203
85,ENSG00000100353,ENSG00000130640
86,ENSG00000135624,ENSG00000061794
87,ENSG00000215021,ENSG00000198042
88,ENSG00000075624,ENSG00000134597
89,ENSG00000103035,ENSG00000145241
90,ENSG00000161057,ENSG00000085840
91,ENSG00000152253,ENSG00000165480
92,ENSG00000100353,ENSG00000198034
