,0,1
0,ENSG00000100804,ENSG00000167088
1,ENSG00000164167,ENSG00000107862
2,ENSG00000135334,ENSG00000112592
3,ENSG00000127554,ENSG00000140990
4,ENSG00000145833,ENSG00000074071
5,ENSG00000139697,ENSG00000075624
6,ENSG00000167967,ENSG00000149016
7,ENSG00000181222,ENSG00000101003
8,ENSG00000063177,ENSG00000249115
9,ENSG00000175110,ENSG00000113734
10,ENSG00000161057,ENSG00000125835
11,ENSG00000136891,ENSG00000055130
12,ENSG00000087365,ENSG00000164109
13,ENSG00000071553,ENSG00000134597
14,ENSG00000074071,ENSG00000112118
15,ENSG00000183258,ENSG00000104835
16,ENSG00000156482,ENSG00000147604
17,ENSG00000115484,ENSG00000188846
18,ENSG00000096080,ENSG00000061794
19,ENSG00000166136,ENSG00000198258
20,ENSG00000139168,ENSG00000188846
21,ENSG00000100603,ENSG00000132313
22,ENSG00000130816,ENSG00000142507
23,ENSG00000062822,ENSG00000063177
24,ENSG00000052749,ENSG00000075856
25,ENSG00000161016,ENSG00000109475
26,ENSG00000125445,ENSG00000167522
27,ENSG00000141367,ENSG00000107862
28,ENSG00000100401,ENSG00000099995
29,ENSG00000167881,ENSG00000204560
30,ENSG00000131495,ENSG00000183258
31,ENSG00000134001,ENSG00000154719
32,ENSG00000149554,ENSG00000133398
33,ENSG00000167508,ENSG00000168028
34,ENSG00000087470,ENSG00000175467
35,ENSG00000172530,ENSG00000145191
36,ENSG00000014138,ENSG00000101003
37,ENSG00000168566,ENSG00000204392
38,ENSG00000108298,ENSG00000278053
39,ENSG00000198612,ENSG00000131495
40,ENSG00000168827,ENSG00000175054
41,ENSG00000198176,ENSG00000174444
42,ENSG00000167088,ENSG00000169136
43,ENSG00000100142,ENSG00000197102
44,ENSG00000182117,ENSG00000089157
45,ENSG00000149273,ENSG00000126653
46,ENSG00000111361,ENSG00000111231
47,ENSG00000136450,ENSG00000135521
48,ENSG00000013275,ENSG00000115274
49,ENSG00000198755,ENSG00000167088
50,ENSG00000109111,ENSG00000165006
51,ENSG00000126261,ENSG00000129351
52,ENSG00000134987,ENSG00000135521
53,ENSG00000180198,ENSG00000114391
54,ENSG00000163468,ENSG00000113810
55,ENSG00000168002,ENSG00000126756
56,ENSG00000183617,ENSG00000160783
57,ENSG00000275700,ENSG00000119285
58,ENSG00000106105,ENSG00000139168
59,ENSG00000103035,ENSG00000041802
60,ENSG00000177954,ENSG00000172809
61,ENSG00000198042,ENSG00000171453
62,ENSG00000135763,ENSG00000135775
63,ENSG00000133226,ENSG00000105819
64,ENSG00000107581,ENSG00000107862
65,ENSG00000132382,ENSG00000005007
66,ENSG00000120686,ENSG00000058262
67,ENSG00000167522,ENSG00000137154
68,ENSG00000102786,ENSG00000108506
69,ENSG00000117410,ENSG00000151849
70,ENSG00000138750,ENSG00000138663
71,ENSG00000089289,ENSG00000108654
72,ENSG00000111615,ENSG00000117174
73,ENSG00000131652,ENSG00000112651
74,ENSG00000155463,ENSG00000136930
75,ENSG00000106399,ENSG00000119203
76,ENSG00000103257,ENSG00000113407
77,ENSG00000088205,ENSG00000106028
78,ENSG00000147403,ENSG00000109971
79,ENSG00000215021,ENSG00000072501
80,ENSG00000165006,ENSG00000165271
81,ENSG00000138326,ENSG00000109475
82,ENSG00000099956,ENSG00000125971
83,ENSG00000146007,ENSG00000115561
84,ENSG00000155846,ENSG00000113013
85,ENSG00000090061,ENSG00000102967
86,ENSG00000120699,ENSG00000164151
87,ENSG00000167721,ENSG00000112739
88,ENSG00000136824,ENSG00000188529
89,ENSG00000150990,ENSG00000154743
90,ENSG00000090273,ENSG00000143379
91,ENSG00000149084,ENSG00000104299
92,ENSG00000061273,ENSG00000169375
93,ENSG00000170889,ENSG00000126653
94,ENSG00000165819,ENSG00000161920
95,ENSG00000125835,ENSG00000112118
96,ENSG00000254726,ENSG00000048162
97,ENSG00000189308,ENSG00000139620
98,ENSG00000108506,ENSG00000176108
99,ENSG00000163714,ENSG00000136930
100,ENSG00000099783,ENSG00000149136
101,ENSG00000177084,ENSG00000062822
102,ENSG00000115364,ENSG00000153207
103,ENSG00000142534,ENSG00000067704
104,ENSG00000134884,ENSG00000073111
105,ENSG00000125691,ENSG00000112118
106,ENSG00000169136,ENSG00000167522
107,ENSG00000174444,ENSG00000147677
108,ENSG00000087087,ENSG00000033327
109,ENSG00000172053,ENSG00000144867
110,ENSG00000115561,ENSG00000197771
111,ENSG00000174953,ENSG00000163636
112,ENSG00000008324,ENSG00000145191
113,ENSG00000004779,ENSG00000137876
114,ENSG00000161981,ENSG00000165480
115,ENSG00000092036,ENSG00000051180
116,ENSG00000149923,ENSG00000103035
117,ENSG00000174243,ENSG00000106290
118,ENSG00000091140,ENSG00000168090
119,ENSG00000148296,ENSG00000092199
120,ENSG00000169045,ENSG00000008018
121,ENSG00000105202,ENSG00000129351
122,ENSG00000184209,ENSG00000143379
123,ENSG00000083896,ENSG00000101654
124,ENSG00000115540,ENSG00000138326
125,ENSG00000116560,ENSG00000170889
126,ENSG00000164609,ENSG00000144713
127,ENSG00000092199,ENSG00000114982
128,ENSG00000170312,ENSG00000083845
129,ENSG00000114867,ENSG00000145734
130,ENSG00000196367,ENSG00000135249
131,ENSG00000105732,ENSG00000100028
132,ENSG00000197170,ENSG00000004779
133,ENSG00000085840,ENSG00000151461
134,ENSG00000188186,ENSG00000146007
135,ENSG00000186141,ENSG00000112592
136,ENSG00000142507,ENSG00000100220
137,ENSG00000129128,ENSG00000144867
138,ENSG00000145734,ENSG00000068654
139,ENSG00000145388,ENSG00000152684
140,ENSG00000197958,ENSG00000129932
