,0,1
0,ENSG00000102978,ENSG00000099817
1,ENSG00000137154,ENSG00000197756
2,ENSG00000110700,ENSG00000137154
3,ENSG00000110700,ENSG00000174444
4,ENSG00000125835,ENSG00000061936
5,ENSG00000084463,ENSG00000167088
6,ENSG00000008018,ENSG00000103035
7,ENSG00000125835,ENSG00000087365
8,ENSG00000175110,ENSG00000143314
9,ENSG00000197958,ENSG00000145425
10,ENSG00000099817,ENSG00000110768
11,ENSG00000168883,ENSG00000174243
12,ENSG00000083845,ENSG00000188846
13,ENSG00000182774,ENSG00000188846
14,ENSG00000183684,ENSG00000175792
15,ENSG00000129351,ENSG00000142534
16,ENSG00000099783,ENSG00000099956
17,ENSG00000142534,ENSG00000167658
18,ENSG00000151461,ENSG00000183684
19,ENSG00000143368,ENSG00000126698
20,ENSG00000180992,ENSG00000266472
21,ENSG00000061936,ENSG00000174243
22,ENSG00000145592,ENSG00000149273
23,ENSG00000182004,ENSG00000143977
24,ENSG00000154473,ENSG00000114503
25,ENSG00000164609,ENSG00000204392
26,ENSG00000170889,ENSG00000134419
27,ENSG00000089009,ENSG00000145425
28,ENSG00000112592,ENSG00000075624
29,ENSG00000106290,ENSG00000171148
30,ENSG00000155868,ENSG00000133398
31,ENSG00000109475,ENSG00000083845
32,ENSG00000117360,ENSG00000182004
33,ENSG00000090061,ENSG00000136807
34,ENSG00000188846,ENSG00000147604
35,ENSG00000101161,ENSG00000175792
36,ENSG00000117360,ENSG00000082516
37,ENSG00000156603,ENSG00000164758
38,ENSG00000109606,ENSG00000129351
39,ENSG00000154473,ENSG00000136527
40,ENSG00000132382,ENSG00000197756
41,ENSG00000171863,ENSG00000142534
42,ENSG00000134419,ENSG00000213741
43,ENSG00000213780,ENSG00000011304
44,ENSG00000135624,ENSG00000163468
45,ENSG00000189091,ENSG00000099995
46,ENSG00000122406,ENSG00000167658
47,ENSG00000116754,ENSG00000125835
48,ENSG00000108298,ENSG00000166197
49,ENSG00000143368,ENSG00000101161
50,ENSG00000162910,ENSG00000147586
51,ENSG00000163161,ENSG00000011304
52,ENSG00000114503,ENSG00000109606
53,ENSG00000087365,ENSG00000183684
54,ENSG00000100764,ENSG00000100567
55,ENSG00000163682,ENSG00000071082
56,ENSG00000087087,ENSG00000126698
57,ENSG00000167088,ENSG00000136450
58,ENSG00000144713,ENSG00000198755
59,ENSG00000112651,ENSG00000180992
60,ENSG00000099783,ENSG00000144713
61,ENSG00000063177,ENSG00000099783
62,ENSG00000177600,ENSG00000063177
63,ENSG00000055130,ENSG00000068654
64,ENSG00000197756,ENSG00000233927
65,ENSG00000112306,ENSG00000166441
66,ENSG00000147403,ENSG00000134419
67,ENSG00000161970,ENSG00000174748
68,ENSG00000051596,ENSG00000183684
69,ENSG00000132676,ENSG00000147586
70,ENSG00000174243,ENSG00000182004
71,ENSG00000099783,ENSG00000174243
72,ENSG00000143379,ENSG00000130816
73,ENSG00000133226,ENSG00000147274
74,ENSG00000129351,ENSG00000196504
75,ENSG00000161016,ENSG00000177954
76,ENSG00000084463,ENSG00000116752
77,ENSG00000182004,ENSG00000075856
78,ENSG00000138326,ENSG00000171863
79,ENSG00000061794,ENSG00000147586
80,ENSG00000175054,ENSG00000164053
81,ENSG00000175550,ENSG00000181222
82,ENSG00000174444,ENSG00000182774
83,ENSG00000137154,ENSG00000171863
84,ENSG00000112592,ENSG00000110768
85,ENSG00000254772,ENSG00000044574
86,ENSG00000144713,ENSG00000105372
87,ENSG00000112306,ENSG00000110700
88,ENSG00000142676,ENSG00000132382
89,ENSG00000130332,ENSG00000143977
90,ENSG00000074071,ENSG00000143314
91,ENSG00000082516,ENSG00000196504
92,ENSG00000144713,ENSG00000147403
93,ENSG00000116560,ENSG00000133226
94,ENSG00000184209,ENSG00000087365
95,ENSG00000008988,ENSG00000122026
96,ENSG00000156482,ENSG00000063177
97,ENSG00000204316,ENSG00000183617
98,ENSG00000125445,ENSG00000175110
99,ENSG00000143368,ENSG00000104897
100,ENSG00000132664,ENSG00000186141
101,ENSG00000180992,ENSG00000105364
102,ENSG00000145425,ENSG00000110700
103,ENSG00000149273,ENSG00000071082
104,ENSG00000168028,ENSG00000083845
105,ENSG00000147604,ENSG00000083845
