,0,1
0,ENSG00000213780,ENSG00000102978
1,ENSG00000100697,ENSG00000162910
2,ENSG00000100567,ENSG00000168090
3,ENSG00000105202,ENSG00000170889
4,ENSG00000071082,ENSG00000163682
5,ENSG00000213741,ENSG00000166441
6,ENSG00000134987,ENSG00000142534
7,ENSG00000130332,ENSG00000099995
8,ENSG00000092199,ENSG00000136271
9,ENSG00000156482,ENSG00000108654
10,ENSG00000137413,ENSG00000181222
11,ENSG00000145592,ENSG00000083845
12,ENSG00000133226,ENSG00000099783
13,ENSG00000151247,ENSG00000064703
14,ENSG00000181817,ENSG00000182004
15,ENSG00000124784,ENSG00000105372
16,ENSG00000105202,ENSG00000114503
17,ENSG00000125352,ENSG00000204560
18,ENSG00000145592,ENSG00000168827
19,ENSG00000137154,ENSG00000145592
20,ENSG00000102978,ENSG00000149136
21,ENSG00000174953,ENSG00000174748
22,ENSG00000149136,ENSG00000144231
23,ENSG00000188529,ENSG00000167088
24,ENSG00000159352,ENSG00000167085
25,ENSG00000120158,ENSG00000130935
26,ENSG00000113407,ENSG00000180992
27,ENSG00000073111,ENSG00000132383
28,ENSG00000075089,ENSG00000128908
29,ENSG00000125630,ENSG00000142676
30,ENSG00000166441,ENSG00000197756
31,ENSG00000004779,ENSG00000243147
32,ENSG00000089157,ENSG00000174243
33,ENSG00000147604,ENSG00000102978
34,ENSG00000136271,ENSG00000142534
35,ENSG00000163161,ENSG00000105849
36,ENSG00000113013,ENSG00000165417
37,ENSG00000231500,ENSG00000105364
38,ENSG00000125835,ENSG00000099817
39,ENSG00000145592,ENSG00000171863
40,ENSG00000137876,ENSG00000064703
41,ENSG00000156482,ENSG00000122406
42,ENSG00000101161,ENSG00000113141
43,ENSG00000233927,ENSG00000167881
44,ENSG00000095139,ENSG00000166441
45,ENSG00000150316,ENSG00000125835
46,ENSG00000089009,ENSG00000132382
47,ENSG00000105372,ENSG00000175110
48,ENSG00000099783,ENSG00000184209
49,ENSG00000155438,ENSG00000138326
50,ENSG00000164880,ENSG00000105568
51,ENSG00000180182,ENSG00000104884
52,ENSG00000088205,ENSG00000188846
53,ENSG00000100603,ENSG00000104897
54,ENSG00000041357,ENSG00000008018
55,ENSG00000160803,ENSG00000145425
56,ENSG00000171453,ENSG00000147604
57,ENSG00000174243,ENSG00000188846
58,ENSG00000062582,ENSG00000180992
59,ENSG00000149273,ENSG00000181222
60,ENSG00000161016,ENSG00000171453
61,ENSG00000092199,ENSG00000144231
62,ENSG00000174780,ENSG00000122406
63,ENSG00000174748,ENSG00000156482
64,ENSG00000087365,ENSG00000099995
65,ENSG00000108298,ENSG00000114391
66,ENSG00000090273,ENSG00000100575
67,ENSG00000063177,ENSG00000147403
68,ENSG00000162385,ENSG00000170889
69,ENSG00000198034,ENSG00000109971
70,ENSG00000111581,ENSG00000125450
71,ENSG00000101161,ENSG00000100410
72,ENSG00000112110,ENSG00000171421
73,ENSG00000105364,ENSG00000005100
74,ENSG00000111615,ENSG00000105364
75,ENSG00000136718,ENSG00000174748
76,ENSG00000129351,ENSG00000136527
77,ENSG00000161057,ENSG00000108592
78,ENSG00000114867,ENSG00000171863
79,ENSG00000136271,ENSG00000138035
80,ENSG00000092199,ENSG00000167881
81,ENSG00000125691,ENSG00000008988
82,ENSG00000114503,ENSG00000196365
83,ENSG00000134697,ENSG00000261236
84,ENSG00000169045,ENSG00000102978
85,ENSG00000132676,ENSG00000136897
86,ENSG00000137876,ENSG00000008988
87,ENSG00000100028,ENSG00000105258
88,ENSG00000154473,ENSG00000135624
89,ENSG00000275700,ENSG00000145425
90,ENSG00000082516,ENSG00000145833
91,ENSG00000030066,ENSG00000133226
92,ENSG00000055483,ENSG00000005100
