,0,1
0,ENSG00000174953,ENSG00000163636
1,ENSG00000165494,ENSG00000112118
2,ENSG00000147604,ENSG00000198042
3,ENSG00000101138,ENSG00000145388
4,ENSG00000106355,ENSG00000174780
5,ENSG00000125450,ENSG00000088038
6,ENSG00000164151,ENSG00000117360
7,ENSG00000128908,ENSG00000014919
8,ENSG00000137154,ENSG00000135624
9,ENSG00000102030,ENSG00000161970
10,ENSG00000115946,ENSG00000137692
11,ENSG00000134884,ENSG00000073111
12,ENSG00000231500,ENSG00000161970
13,ENSG00000154743,ENSG00000163528
14,ENSG00000167967,ENSG00000204152
15,ENSG00000180198,ENSG00000113810
16,ENSG00000167508,ENSG00000186141
17,ENSG00000167721,ENSG00000055130
18,ENSG00000168924,ENSG00000015676
19,ENSG00000167526,ENSG00000101343
20,ENSG00000103423,ENSG00000116752
21,ENSG00000146007,ENSG00000088325
22,ENSG00000183617,ENSG00000160783
23,ENSG00000167658,ENSG00000158526
24,ENSG00000108424,ENSG00000167978
25,ENSG00000014138,ENSG00000157778
26,ENSG00000122026,ENSG00000099956
27,ENSG00000204316,ENSG00000205981
28,ENSG00000118412,ENSG00000132424
29,ENSG00000150316,ENSG00000183617
30,ENSG00000169045,ENSG00000008018
31,ENSG00000099817,ENSG00000148840
32,ENSG00000112339,ENSG00000113712
33,ENSG00000138035,ENSG00000125445
34,ENSG00000154719,ENSG00000115484
35,ENSG00000004779,ENSG00000111237
36,ENSG00000033327,ENSG00000103257
37,ENSG00000161970,ENSG00000126653
38,ENSG00000198554,ENSG00000133119
39,ENSG00000112306,ENSG00000112739
40,ENSG00000110700,ENSG00000110321
41,ENSG00000055130,ENSG00000156603
42,ENSG00000108518,ENSG00000113810
43,ENSG00000145592,ENSG00000111231
44,ENSG00000173113,ENSG00000105364
45,ENSG00000167088,ENSG00000127184
46,ENSG00000164405,ENSG00000143751
47,ENSG00000161981,ENSG00000167085
48,ENSG00000114391,ENSG00000113810
49,ENSG00000176108,ENSG00000153767
50,ENSG00000100804,ENSG00000138663
51,ENSG00000115540,ENSG00000166197
52,ENSG00000103549,ENSG00000105229
53,ENSG00000189308,ENSG00000064703
54,ENSG00000127184,ENSG00000105258
55,ENSG00000063177,ENSG00000164405
56,ENSG00000143314,ENSG00000064313
57,ENSG00000072849,ENSG00000111711
58,ENSG00000004897,ENSG00000083896
59,ENSG00000088205,ENSG00000101773
60,ENSG00000082516,ENSG00000137054
61,ENSG00000159147,ENSG00000131153
62,ENSG00000164587,ENSG00000164134
63,ENSG00000113141,ENSG00000133398
64,ENSG00000106028,ENSG00000196504
65,ENSG00000136718,ENSG00000114503
66,ENSG00000122484,ENSG00000064703
67,ENSG00000099995,ENSG00000242372
68,ENSG00000108592,ENSG00000204560
69,ENSG00000241553,ENSG00000101343
70,ENSG00000112029,ENSG00000198554
71,ENSG00000168495,ENSG00000101343
72,ENSG00000113013,ENSG00000153207
73,ENSG00000136875,ENSG00000148297
74,ENSG00000205981,ENSG00000102030
75,ENSG00000112972,ENSG00000092036
76,ENSG00000100664,ENSG00000089737
77,ENSG00000008988,ENSG00000139168
78,ENSG00000136271,ENSG00000261236
79,ENSG00000105372,ENSG00000105171
80,ENSG00000143977,ENSG00000142230
81,ENSG00000111639,ENSG00000152253
82,ENSG00000114503,ENSG00000114686
83,ENSG00000044574,ENSG00000125901
84,ENSG00000177954,ENSG00000058600
85,ENSG00000089737,ENSG00000119718
86,ENSG00000167522,ENSG00000102978
87,ENSG00000134001,ENSG00000173418
88,ENSG00000117748,ENSG00000111445
89,ENSG00000129559,ENSG00000163682
90,ENSG00000117174,ENSG00000166260
91,ENSG00000011304,ENSG00000073111
92,ENSG00000172336,ENSG00000125901
93,ENSG00000092108,ENSG00000100836
94,ENSG00000180992,ENSG00000143977
95,ENSG00000164758,ENSG00000075089
96,ENSG00000092036,ENSG00000119041
97,ENSG00000155438,ENSG00000013275
98,ENSG00000254772,ENSG00000169136
99,ENSG00000089289,ENSG00000164609
100,ENSG00000089048,ENSG00000167658
101,ENSG00000114867,ENSG00000065518
102,ENSG00000126461,ENSG00000112592
103,ENSG00000130713,ENSG00000104835
104,ENSG00000151657,ENSG00000147416
105,ENSG00000058729,ENSG00000164902
106,ENSG00000116754,ENSG00000144713
107,ENSG00000149136,ENSG00000261236
108,ENSG00000171148,ENSG00000108561
109,ENSG00000215021,ENSG00000138326
110,ENSG00000198042,ENSG00000171453
111,ENSG00000134371,ENSG00000143748
112,ENSG00000101868,ENSG00000171314
113,ENSG00000100697,ENSG00000177600
114,ENSG00000132603,ENSG00000058600
115,ENSG00000130255,ENSG00000167522
116,ENSG00000094880,ENSG00000171490
117,ENSG00000177084,ENSG00000164880
118,ENSG00000129128,ENSG00000115946
119,ENSG00000146143,ENSG00000150990
120,ENSG00000204574,ENSG00000164587
121,ENSG00000149273,ENSG00000126653
122,ENSG00000089009,ENSG00000165819
123,ENSG00000125630,ENSG00000171421
124,ENSG00000189091,ENSG00000075856
125,ENSG00000196504,ENSG00000077380
126,ENSG00000127337,ENSG00000205981
127,ENSG00000138750,ENSG00000138663
128,ENSG00000138326,ENSG00000167508
129,ENSG00000155846,ENSG00000143228
130,ENSG00000112651,ENSG00000171453
131,ENSG00000094804,ENSG00000099783
132,ENSG00000132382,ENSG00000105202
133,ENSG00000198034,ENSG00000099817
134,ENSG00000100575,ENSG00000140307
135,ENSG00000198026,ENSG00000061273
136,ENSG00000117410,ENSG00000157778
137,ENSG00000074071,ENSG00000112118
138,ENSG00000120686,ENSG00000102030
139,ENSG00000168028,ENSG00000164053
140,ENSG00000152253,ENSG00000161800
141,ENSG00000197958,ENSG00000132313
142,ENSG00000125691,ENSG00000095139
143,ENSG00000067334,ENSG00000174780
144,ENSG00000113643,ENSG00000051596
145,ENSG00000096080,ENSG00000116809
146,ENSG00000136807,ENSG00000136875
147,ENSG00000175216,ENSG00000189091
148,ENSG00000075856,ENSG00000170322
149,ENSG00000136930,ENSG00000113734
150,ENSG00000144713,ENSG00000171421
151,ENSG00000113810,ENSG00000178966
152,ENSG00000058600,ENSG00000170291
153,ENSG00000077380,ENSG00000175216
154,ENSG00000142507,ENSG00000136930
155,ENSG00000151849,ENSG00000109606
156,ENSG00000147586,ENSG00000172530
157,ENSG00000108298,ENSG00000140307
158,ENSG00000159140,ENSG00000136875
159,ENSG00000116809,ENSG00000118197
160,ENSG00000161800,ENSG00000198301
161,ENSG00000155463,ENSG00000161920
162,ENSG00000172053,ENSG00000204394
163,ENSG00000131495,ENSG00000103257
164,ENSG00000181610,ENSG00000132313
165,ENSG00000133119,ENSG00000249115
166,ENSG00000126698,ENSG00000103257
167,ENSG00000125901,ENSG00000105364
168,ENSG00000174243,ENSG00000130255
169,ENSG00000109971,ENSG00000117410
170,ENSG00000163682,ENSG00000168924
171,ENSG00000041802,ENSG00000135334
172,ENSG00000110713,ENSG00000029364
173,ENSG00000163714,ENSG00000136930
174,ENSG00000112742,ENSG00000146007
175,ENSG00000117360,ENSG00000136875
176,ENSG00000170445,ENSG00000105705
177,ENSG00000148840,ENSG00000052749
178,ENSG00000087365,ENSG00000120699
179,ENSG00000109534,ENSG00000112651
180,ENSG00000188846,ENSG00000165688
181,ENSG00000159352,ENSG00000132676
182,ENSG00000175792,ENSG00000164587
183,ENSG00000233927,ENSG00000133858
184,ENSG00000242372,ENSG00000266472
185,ENSG00000067704,ENSG00000147403
186,ENSG00000171863,ENSG00000101343
187,ENSG00000100220,ENSG00000138326
188,ENSG00000161016,ENSG00000100142
189,ENSG00000101773,ENSG00000132383
190,ENSG00000105202,ENSG00000129351
191,ENSG00000106399,ENSG00000183684
192,ENSG00000119720,ENSG00000005194
193,ENSG00000109475,ENSG00000137876
194,ENSG00000108561,ENSG00000089157
195,ENSG00000126756,ENSG00000135775
196,ENSG00000188529,ENSG00000113810
197,ENSG00000146282,ENSG00000111880
198,ENSG00000196531,ENSG00000167978
199,ENSG00000164902,ENSG00000138663
200,ENSG00000140990,ENSG00000102030
201,ENSG00000117133,ENSG00000171490
202,ENSG00000125835,ENSG00000134884
203,ENSG00000197756,ENSG00000133858
204,ENSG00000147403,ENSG00000103510
205,ENSG00000151461,ENSG00000143751
206,ENSG00000184209,ENSG00000103274
207,ENSG00000085840,ENSG00000159147
208,ENSG00000120699,ENSG00000164151
209,ENSG00000144231,ENSG00000138035
210,ENSG00000100603,ENSG00000132313
211,ENSG00000164134,ENSG00000110321
212,ENSG00000008018,ENSG00000163634
213,ENSG00000048162,ENSG00000061794
214,ENSG00000168566,ENSG00000177954
215,ENSG00000111615,ENSG00000171490
216,ENSG00000005194,ENSG00000076924
217,ENSG00000165688,ENSG00000082516
218,ENSG00000161057,ENSG00000008988
219,ENSG00000115484,ENSG00000188846
220,ENSG00000171490,ENSG00000109606
221,ENSG00000188186,ENSG00000177600
222,ENSG00000131153,ENSG00000183617
223,ENSG00000119041,ENSG00000143952
224,ENSG00000204392,ENSG00000160783
225,ENSG00000266472,ENSG00000159140
226,ENSG00000163636,ENSG00000196504
227,ENSG00000204899,ENSG00000133398
228,ENSG00000125445,ENSG00000096080
229,ENSG00000166136,ENSG00000014919
230,ENSG00000165526,ENSG00000152404
231,ENSG00000102786,ENSG00000110321
232,ENSG00000090273,ENSG00000008018
233,ENSG00000141367,ENSG00000082898
234,ENSG00000145191,ENSG00000163872
235,ENSG00000171314,ENSG00000152253
236,ENSG00000100142,ENSG00000100028
237,ENSG00000100836,ENSG00000005194
238,ENSG00000076924,ENSG00000105229
239,ENSG00000163468,ENSG00000134371
240,ENSG00000100084,ENSG00000163930
241,ENSG00000109606,ENSG00000083896
242,ENSG00000113712,ENSG00000164151
243,ENSG00000163528,ENSG00000135521
244,ENSG00000197170,ENSG00000111300
245,ENSG00000145734,ENSG00000129351
246,ENSG00000008324,ENSG00000125630
247,ENSG00000099956,ENSG00000125971
248,ENSG00000124784,ENSG00000101882
249,ENSG00000130177,ENSG00000143748
250,ENSG00000173933,ENSG00000014138
251,ENSG00000088356,ENSG00000102978
252,ENSG00000243147,ENSG00000115211
253,ENSG00000163605,ENSG00000145734
254,ENSG00000148296,ENSG00000165688
255,ENSG00000166441,ENSG00000164109
