,0,1
0,ENSG00000175110,ENSG00000165819
1,ENSG00000100575,ENSG00000110713
2,ENSG00000153767,ENSG00000164053
3,ENSG00000167508,ENSG00000243147
4,ENSG00000067704,ENSG00000143368
5,ENSG00000275700,ENSG00000148840
6,ENSG00000101158,ENSG00000144867
7,ENSG00000168090,ENSG00000161920
8,ENSG00000113712,ENSG00000103510
9,ENSG00000114867,ENSG00000105229
10,ENSG00000102030,ENSG00000103510
11,ENSG00000101773,ENSG00000171453
12,ENSG00000103549,ENSG00000005194
13,ENSG00000151247,ENSG00000145833
14,ENSG00000105058,ENSG00000142507
15,ENSG00000160783,ENSG00000163468
16,ENSG00000146007,ENSG00000147604
17,ENSG00000164941,ENSG00000126756
18,ENSG00000005007,ENSG00000119720
19,ENSG00000101407,ENSG00000063177
20,ENSG00000125445,ENSG00000180992
21,ENSG00000147679,ENSG00000183258
22,ENSG00000132383,ENSG00000150990
23,ENSG00000151247,ENSG00000140307
24,ENSG00000171453,ENSG00000143624
25,ENSG00000166260,ENSG00000132603
26,ENSG00000103549,ENSG00000149100
27,ENSG00000099817,ENSG00000100764
28,ENSG00000182117,ENSG00000136875
29,ENSG00000103274,ENSG00000163930
30,ENSG00000119720,ENSG00000136527
31,ENSG00000115053,ENSG00000249115
32,ENSG00000042429,ENSG00000142230
33,ENSG00000155846,ENSG00000115946
34,ENSG00000112592,ENSG00000138663
35,ENSG00000087263,ENSG00000164609
36,ENSG00000101407,ENSG00000143379
37,ENSG00000101161,ENSG00000165494
38,ENSG00000120699,ENSG00000105364
39,ENSG00000100401,ENSG00000130177
40,ENSG00000162910,ENSG00000048162
41,ENSG00000137497,ENSG00000159086
42,ENSG00000099956,ENSG00000122484
43,ENSG00000130255,ENSG00000189308
44,ENSG00000111711,ENSG00000198301
45,ENSG00000148840,ENSG00000183258
46,ENSG00000149554,ENSG00000161800
47,ENSG00000163468,ENSG00000101901
48,ENSG00000138750,ENSG00000131931
49,ENSG00000130640,ENSG00000172809
50,ENSG00000166136,ENSG00000161970
51,ENSG00000149923,ENSG00000161920
52,ENSG00000126226,ENSG00000064313
53,ENSG00000132664,ENSG00000146143
54,ENSG00000099821,ENSG00000172809
55,ENSG00000103549,ENSG00000089048
56,ENSG00000112742,ENSG00000164902
57,ENSG00000160783,ENSG00000125835
58,ENSG00000164758,ENSG00000108298
59,ENSG00000134440,ENSG00000160803
60,ENSG00000196367,ENSG00000164880
61,ENSG00000083896,ENSG00000131652
62,ENSG00000125686,ENSG00000110768
63,ENSG00000172115,ENSG00000198554
64,ENSG00000117133,ENSG00000014123
65,ENSG00000105229,ENSG00000015676
66,ENSG00000189308,ENSG00000159352
67,ENSG00000198700,ENSG00000140990
68,ENSG00000139726,ENSG00000011304
69,ENSG00000099783,ENSG00000132424
70,ENSG00000136807,ENSG00000152253
71,ENSG00000151849,ENSG00000104835
72,ENSG00000149136,ENSG00000034510
73,ENSG00000112742,ENSG00000175054
74,ENSG00000261236,ENSG00000180198
75,ENSG00000134987,ENSG00000115368
76,ENSG00000124207,ENSG00000099956
77,ENSG00000030066,ENSG00000166136
78,ENSG00000215021,ENSG00000083896
79,ENSG00000119041,ENSG00000112742
80,ENSG00000142784,ENSG00000171490
81,ENSG00000103035,ENSG00000254726
82,ENSG00000075856,ENSG00000138035
83,ENSG00000134884,ENSG00000143977
84,ENSG00000084463,ENSG00000196531
85,ENSG00000142230,ENSG00000196531
86,ENSG00000163714,ENSG00000113013
87,ENSG00000135763,ENSG00000108298
88,ENSG00000198700,ENSG00000175550
89,ENSG00000068784,ENSG00000047315
90,ENSG00000111880,ENSG00000168090
91,ENSG00000157778,ENSG00000113013
92,ENSG00000167967,ENSG00000130985
93,ENSG00000165526,ENSG00000164880
94,ENSG00000135521,ENSG00000141367
95,ENSG00000204560,ENSG00000150316
96,ENSG00000176108,ENSG00000064313
97,ENSG00000188846,ENSG00000110321
98,ENSG00000117410,ENSG00000139726
99,ENSG00000163682,ENSG00000130713
100,ENSG00000063177,ENSG00000082516
101,ENSG00000204560,ENSG00000062822
102,ENSG00000167522,ENSG00000030066
103,ENSG00000113460,ENSG00000165417
104,ENSG00000140307,ENSG00000089009
105,ENSG00000083896,ENSG00000149136
106,ENSG00000198700,ENSG00000103510
107,ENSG00000125952,ENSG00000047315
108,ENSG00000062582,ENSG00000134014
109,ENSG00000147274,ENSG00000116809
110,ENSG00000132424,ENSG00000143977
111,ENSG00000075624,ENSG00000105202
112,ENSG00000156603,ENSG00000175054
113,ENSG00000145241,ENSG00000005007
114,ENSG00000124207,ENSG00000166441
115,ENSG00000112110,ENSG00000058729
116,ENSG00000108654,ENSG00000062822
117,ENSG00000111300,ENSG00000164975
118,ENSG00000174444,ENSG00000135334
119,ENSG00000168495,ENSG00000173113
120,ENSG00000204392,ENSG00000241553
121,ENSG00000126756,ENSG00000109971
122,ENSG00000136271,ENSG00000175110
123,ENSG00000075624,ENSG00000125686
124,ENSG00000111667,ENSG00000149636
125,ENSG00000113812,ENSG00000127554
126,ENSG00000111361,ENSG00000099821
127,ENSG00000139168,ENSG00000119203
128,ENSG00000182774,ENSG00000089048
129,ENSG00000099800,ENSG00000061273
130,ENSG00000198730,ENSG00000139726
131,ENSG00000111237,ENSG00000112592
132,ENSG00000171453,ENSG00000141367
133,ENSG00000131652,ENSG00000145388
134,ENSG00000100804,ENSG00000111581
135,ENSG00000163468,ENSG00000149084
136,ENSG00000132603,ENSG00000115274
137,ENSG00000167088,ENSG00000197756
138,ENSG00000146143,ENSG00000166197
139,ENSG00000177600,ENSG00000082898
140,ENSG00000065183,ENSG00000132768
141,ENSG00000033327,ENSG00000196365
142,ENSG00000167881,ENSG00000167085
143,ENSG00000168924,ENSG00000073536
144,ENSG00000122406,ENSG00000064703
145,ENSG00000125835,ENSG00000204392
146,ENSG00000014123,ENSG00000174953
147,ENSG00000125450,ENSG00000130713
148,ENSG00000122026,ENSG00000068654
149,ENSG00000100220,ENSG00000129932
150,ENSG00000105058,ENSG00000146282
151,ENSG00000088356,ENSG00000167085
152,ENSG00000005007,ENSG00000278053
153,ENSG00000131931,ENSG00000143228
154,ENSG00000068654,ENSG00000105705
155,ENSG00000125901,ENSG00000165006
156,ENSG00000150316,ENSG00000116752
157,ENSG00000160783,ENSG00000170445
158,ENSG00000111361,ENSG00000089157
159,ENSG00000163605,ENSG00000149084
160,ENSG00000198730,ENSG00000122484
161,ENSG00000106399,ENSG00000135334
162,ENSG00000215021,ENSG00000115484
163,ENSG00000126756,ENSG00000167522
164,ENSG00000145425,ENSG00000101654
165,ENSG00000111639,ENSG00000114503
166,ENSG00000010244,ENSG00000102030
167,ENSG00000145191,ENSG00000155827
168,ENSG00000008018,ENSG00000161970
169,ENSG00000198301,ENSG00000099956
170,ENSG00000130816,ENSG00000004779
171,ENSG00000145734,ENSG00000181817
172,ENSG00000125107,ENSG00000117505
173,ENSG00000138495,ENSG00000103035
174,ENSG00000111237,ENSG00000182774
175,ENSG00000172167,ENSG00000134884
176,ENSG00000100764,ENSG00000112110
177,ENSG00000127337,ENSG00000125686
178,ENSG00000160783,ENSG00000156603
179,ENSG00000160783,ENSG00000154743
180,ENSG00000197102,ENSG00000106246
181,ENSG00000164609,ENSG00000175110
182,ENSG00000091140,ENSG00000051596
183,ENSG00000213741,ENSG00000197102
184,ENSG00000113810,ENSG00000101161
185,ENSG00000104884,ENSG00000117748
186,ENSG00000137692,ENSG00000106355
187,ENSG00000167085,ENSG00000198258
188,ENSG00000132603,ENSG00000180198
189,ENSG00000114982,ENSG00000198730
190,ENSG00000135763,ENSG00000112306
191,ENSG00000163605,ENSG00000105258
192,ENSG00000164609,ENSG00000100410
193,ENSG00000172530,ENSG00000128908
194,ENSG00000140534,ENSG00000111581
195,ENSG00000113460,ENSG00000145833
196,ENSG00000213741,ENSG00000180198
197,ENSG00000099995,ENSG00000092439
198,ENSG00000198554,ENSG00000265681
199,ENSG00000119718,ENSG00000116752
200,ENSG00000164941,ENSG00000167526
201,ENSG00000114391,ENSG00000101639
202,ENSG00000077380,ENSG00000144713
203,ENSG00000092036,ENSG00000155846
204,ENSG00000096080,ENSG00000134014
205,ENSG00000099817,ENSG00000162385
206,ENSG00000135334,ENSG00000080986
207,ENSG00000126226,ENSG00000146143
208,ENSG00000092199,ENSG00000100603
209,ENSG00000249115,ENSG00000164163
210,ENSG00000133119,ENSG00000197102
211,ENSG00000165271,ENSG00000112118
212,ENSG00000089157,ENSG00000170312
213,ENSG00000062582,ENSG00000143751
214,ENSG00000134597,ENSG00000154719
215,ENSG00000162910,ENSG00000067704
216,ENSG00000137413,ENSG00000143977
217,ENSG00000215251,ENSG00000116809
218,ENSG00000099821,ENSG00000119720
219,ENSG00000197958,ENSG00000124784
220,ENSG00000065183,ENSG00000119203
221,ENSG00000111445,ENSG00000139726
222,ENSG00000106290,ENSG00000115364
223,ENSG00000110700,ENSG00000145388
224,ENSG00000105202,ENSG00000177600
225,ENSG00000125676,ENSG00000085840
226,ENSG00000048162,ENSG00000169136
227,ENSG00000137692,ENSG00000171421
228,ENSG00000115540,ENSG00000105202
229,ENSG00000166260,ENSG00000136875
230,ENSG00000083845,ENSG00000143228
231,ENSG00000155463,ENSG00000136824
232,ENSG00000055483,ENSG00000144713
233,ENSG00000164109,ENSG00000135249
234,ENSG00000156603,ENSG00000143751
235,ENSG00000133398,ENSG00000126698
236,ENSG00000135763,ENSG00000077380
237,ENSG00000064313,ENSG00000067334
238,ENSG00000100804,ENSG00000198612
239,ENSG00000204435,ENSG00000117410
240,ENSG00000134440,ENSG00000204560
241,ENSG00000197102,ENSG00000130935
242,ENSG00000165526,ENSG00000005100
243,ENSG00000175467,ENSG00000198258
244,ENSG00000156239,ENSG00000156482
245,ENSG00000198042,ENSG00000100836
246,ENSG00000067704,ENSG00000204435
247,ENSG00000177954,ENSG00000182004
248,ENSG00000133226,ENSG00000106028
249,ENSG00000166226,ENSG00000162910
250,ENSG00000111231,ENSG00000062582
251,ENSG00000062822,ENSG00000138326
252,ENSG00000080986,ENSG00000135249
253,ENSG00000111639,ENSG00000102786
254,ENSG00000164587,ENSG00000134419
255,ENSG00000125630,ENSG00000120158
256,ENSG00000148840,ENSG00000175110
257,ENSG00000131269,ENSG00000215021
258,ENSG00000071082,ENSG00000111639
259,ENSG00000030066,ENSG00000132768
260,ENSG00000111667,ENSG00000080986
261,ENSG00000114503,ENSG00000143977
262,ENSG00000109606,ENSG00000065183
263,ENSG00000111142,ENSG00000165688
264,ENSG00000088356,ENSG00000112739
265,ENSG00000171490,ENSG00000119720
266,ENSG00000075089,ENSG00000163872
267,ENSG00000188186,ENSG00000204394
268,ENSG00000174243,ENSG00000159352
269,ENSG00000147677,ENSG00000119285
270,ENSG00000132676,ENSG00000114391
271,ENSG00000163605,ENSG00000138663
272,ENSG00000169136,ENSG00000167978
273,ENSG00000113141,ENSG00000198056
274,ENSG00000127184,ENSG00000164338
275,ENSG00000172053,ENSG00000109606
276,ENSG00000166197,ENSG00000163714
277,ENSG00000137497,ENSG00000120686
278,ENSG00000198176,ENSG00000156239
279,ENSG00000108592,ENSG00000169230
280,ENSG00000181817,ENSG00000134014
281,ENSG00000131652,ENSG00000185163
282,ENSG00000092108,ENSG00000133119
283,ENSG00000168924,ENSG00000136807
284,ENSG00000196367,ENSG00000112029
285,ENSG00000167508,ENSG00000111667
286,ENSG00000117360,ENSG00000015676
287,ENSG00000241553,ENSG00000129351
288,ENSG00000154719,ENSG00000102978
289,ENSG00000088038,ENSG00000092199
290,ENSG00000166197,ENSG00000106399
291,ENSG00000103549,ENSG00000136807
292,ENSG00000100697,ENSG00000167522
293,ENSG00000089157,ENSG00000113812
294,ENSG00000132463,ENSG00000058262
295,ENSG00000163872,ENSG00000076924
296,ENSG00000147679,ENSG00000004779
297,ENSG00000153207,ENSG00000142784
298,ENSG00000044574,ENSG00000171453
299,ENSG00000166441,ENSG00000174444
300,ENSG00000115053,ENSG00000124784
301,ENSG00000164609,ENSG00000145833
302,ENSG00000165006,ENSG00000138495
303,ENSG00000101138,ENSG00000065518
304,ENSG00000129559,ENSG00000163161
305,ENSG00000146143,ENSG00000135249
306,ENSG00000182004,ENSG00000103274
307,ENSG00000139350,ENSG00000166197
308,ENSG00000138326,ENSG00000197102
309,ENSG00000127337,ENSG00000171314
310,ENSG00000139350,ENSG00000119041
311,ENSG00000172171,ENSG00000061273
312,ENSG00000111231,ENSG00000169375
313,ENSG00000101343,ENSG00000198026
314,ENSG00000156239,ENSG00000169375
315,ENSG00000100401,ENSG00000261236
316,ENSG00000167526,ENSG00000014123
317,ENSG00000164151,ENSG00000138495
318,ENSG00000111711,ENSG00000189308
319,ENSG00000134987,ENSG00000111639
320,ENSG00000109971,ENSG00000100142
321,ENSG00000125835,ENSG00000119523
322,ENSG00000134884,ENSG00000167658
323,ENSG00000151657,ENSG00000213780
324,ENSG00000144867,ENSG00000114867
325,ENSG00000125352,ENSG00000156239
326,ENSG00000164167,ENSG00000165494
327,ENSG00000143952,ENSG00000102978
328,ENSG00000171314,ENSG00000113013
329,ENSG00000105229,ENSG00000061794
330,ENSG00000196367,ENSG00000103510
331,ENSG00000145592,ENSG00000198554
332,ENSG00000171421,ENSG00000167658
333,ENSG00000167508,ENSG00000167522
334,ENSG00000072849,ENSG00000129932
335,ENSG00000113013,ENSG00000196235
336,ENSG00000125691,ENSG00000105364
337,ENSG00000116560,ENSG00000213741
338,ENSG00000130177,ENSG00000170322
339,ENSG00000115540,ENSG00000105229
340,ENSG00000198498,ENSG00000113407
341,ENSG00000125971,ENSG00000138750
342,ENSG00000051180,ENSG00000168883
343,ENSG00000004779,ENSG00000118412
344,ENSG00000005100,ENSG00000171863
345,ENSG00000154473,ENSG00000173418
346,ENSG00000108561,ENSG00000091140
347,ENSG00000105229,ENSG00000062822
348,ENSG00000110713,ENSG00000167508
349,ENSG00000116752,ENSG00000171421
350,ENSG00000100949,ENSG00000100028
351,ENSG00000155463,ENSG00000133398
352,ENSG00000113712,ENSG00000127184
353,ENSG00000134001,ENSG00000100664
354,ENSG00000100664,ENSG00000138326
355,ENSG00000181610,ENSG00000118197
356,ENSG00000149016,ENSG00000196504
357,ENSG00000167085,ENSG00000154473
358,ENSG00000175216,ENSG00000147679
359,ENSG00000131495,ENSG00000147416
360,ENSG00000065518,ENSG00000100764
361,ENSG00000110700,ENSG00000014919
362,ENSG00000183258,ENSG00000084463
363,ENSG00000116754,ENSG00000095139
364,ENSG00000132424,ENSG00000109606
365,ENSG00000118197,ENSG00000150990
366,ENSG00000172530,ENSG00000113460
367,ENSG00000126653,ENSG00000131931
368,ENSG00000010244,ENSG00000137054
369,ENSG00000163634,ENSG00000163872
370,ENSG00000112972,ENSG00000169045
371,ENSG00000163634,ENSG00000147586
372,ENSG00000006712,ENSG00000068654
373,ENSG00000136824,ENSG00000168827
374,ENSG00000170322,ENSG00000165417
375,ENSG00000198042,ENSG00000111581
376,ENSG00000181817,ENSG00000089157
377,ENSG00000111142,ENSG00000155463
378,ENSG00000204899,ENSG00000175467
379,ENSG00000161920,ENSG00000103510
380,ENSG00000167526,ENSG00000183258
381,ENSG00000148840,ENSG00000145833
382,ENSG00000129128,ENSG00000122484
383,ENSG00000119041,ENSG00000130640
384,ENSG00000243147,ENSG00000110768
385,ENSG00000061273,ENSG00000138035
386,ENSG00000142676,ENSG00000137413
387,ENSG00000101868,ENSG00000129559
388,ENSG00000100028,ENSG00000108592
389,ENSG00000150990,ENSG00000148840
390,ENSG00000100353,ENSG00000075624
391,ENSG00000149636,ENSG00000169021
392,ENSG00000122406,ENSG00000116809
393,ENSG00000104299,ENSG00000174748
