,0,1
0,ENSG00000161970,ENSG00000144713
1,ENSG00000110700,ENSG00000145734
2,ENSG00000101444,ENSG00000198056
3,ENSG00000147604,ENSG00000166197
4,ENSG00000120699,ENSG00000144713
5,ENSG00000161970,ENSG00000198700
6,ENSG00000089009,ENSG00000164167
7,ENSG00000110700,ENSG00000142534
8,ENSG00000182774,ENSG00000213741
9,ENSG00000113810,ENSG00000168883
10,ENSG00000140990,ENSG00000120699
11,ENSG00000144713,ENSG00000011304
12,ENSG00000112118,ENSG00000198056
13,ENSG00000147604,ENSG00000213741
14,ENSG00000099800,ENSG00000196235
15,ENSG00000188846,ENSG00000144713
16,ENSG00000120699,ENSG00000065518
17,ENSG00000167526,ENSG00000112739
18,ENSG00000011304,ENSG00000065518
19,ENSG00000113810,ENSG00000117748
20,ENSG00000213741,ENSG00000089009
21,ENSG00000149554,ENSG00000112118
22,ENSG00000131153,ENSG00000196365
23,ENSG00000188846,ENSG00000198700
24,ENSG00000167526,ENSG00000161057
25,ENSG00000144713,ENSG00000140990
26,ENSG00000142534,ENSG00000100220
27,ENSG00000188846,ENSG00000065518
28,ENSG00000161970,ENSG00000063177
29,ENSG00000120699,ENSG00000125691
30,ENSG00000127184,ENSG00000196365
31,ENSG00000131495,ENSG00000196365
32,ENSG00000120699,ENSG00000063177
33,ENSG00000099800,ENSG00000166197
34,ENSG00000127184,ENSG00000159140
35,ENSG00000140990,ENSG00000117748
36,ENSG00000188846,ENSG00000125691
37,ENSG00000120699,ENSG00000113810
38,ENSG00000099800,ENSG00000161057
39,ENSG00000140990,ENSG00000062582
40,ENSG00000113810,ENSG00000145734
41,ENSG00000142534,ENSG00000188846
42,ENSG00000127184,ENSG00000213741
43,ENSG00000142534,ENSG00000144867
44,ENSG00000137692,ENSG00000142534
45,ENSG00000142534,ENSG00000149554
46,ENSG00000113810,ENSG00000161970
47,ENSG00000182774,ENSG00000144713
48,ENSG00000213741,ENSG00000127184
49,ENSG00000183617,ENSG00000127184
50,ENSG00000198056,ENSG00000113810
51,ENSG00000120699,ENSG00000149100
52,ENSG00000110700,ENSG00000138035
53,ENSG00000137876,ENSG00000140990
54,ENSG00000089009,ENSG00000110700
55,ENSG00000089009,ENSG00000147604
56,ENSG00000089009,ENSG00000167526
57,ENSG00000147604,ENSG00000167526
58,ENSG00000101444,ENSG00000112110
59,ENSG00000144713,ENSG00000188846
60,ENSG00000140990,ENSG00000182774
61,ENSG00000144713,ENSG00000144867
62,ENSG00000182774,ENSG00000125691
63,ENSG00000161057,ENSG00000089009
64,ENSG00000167526,ENSG00000198700
65,ENSG00000144713,ENSG00000149554
66,ENSG00000010244,ENSG00000127184
67,ENSG00000110700,ENSG00000100220
68,ENSG00000131153,ENSG00000198056
69,ENSG00000125691,ENSG00000188846
70,ENSG00000125691,ENSG00000183617
71,ENSG00000125691,ENSG00000144867
72,ENSG00000011304,ENSG00000142534
73,ENSG00000113810,ENSG00000112651
74,ENSG00000125691,ENSG00000149554
75,ENSG00000166197,ENSG00000131153
76,ENSG00000063177,ENSG00000168883
77,ENSG00000182774,ENSG00000168883
78,ENSG00000188846,ENSG00000161970
79,ENSG00000063177,ENSG00000117748
80,ENSG00000111237,ENSG00000113810
81,ENSG00000113810,ENSG00000196365
82,ENSG00000167526,ENSG00000125691
83,ENSG00000113810,ENSG00000131495
84,ENSG00000101444,ENSG00000137876
85,ENSG00000099800,ENSG00000198700
86,ENSG00000113810,ENSG00000101444
87,ENSG00000149100,ENSG00000137876
88,ENSG00000167526,ENSG00000063177
89,ENSG00000112118,ENSG00000182774
90,ENSG00000144713,ENSG00000112118
91,ENSG00000182774,ENSG00000062582
92,ENSG00000110700,ENSG00000188846
93,ENSG00000099800,ENSG00000120699
94,ENSG00000113810,ENSG00000138035
95,ENSG00000125691,ENSG00000171148
96,ENSG00000063177,ENSG00000140259
97,ENSG00000140990,ENSG00000131495
98,ENSG00000149100,ENSG00000137692
99,ENSG00000010244,ENSG00000183617
100,ENSG00000147604,ENSG00000149100
101,ENSG00000140990,ENSG00000159140
102,ENSG00000167526,ENSG00000062582
103,ENSG00000063177,ENSG00000145734
104,ENSG00000188846,ENSG00000112651
105,ENSG00000120699,ENSG00000196365
106,ENSG00000062582,ENSG00000099800
107,ENSG00000113810,ENSG00000105058
108,ENSG00000161970,ENSG00000112739
109,ENSG00000142534,ENSG00000113810
110,ENSG00000147604,ENSG00000145734
111,ENSG00000063177,ENSG00000161970
112,ENSG00000112110,ENSG00000099800
113,ENSG00000142534,ENSG00000099956
114,ENSG00000110700,ENSG00000171148
115,ENSG00000101444,ENSG00000140990
116,ENSG00000188846,ENSG00000196365
117,ENSG00000188846,ENSG00000131495
118,ENSG00000213741,ENSG00000144713
119,ENSG00000140990,ENSG00000087087
120,ENSG00000159140,ENSG00000131153
121,ENSG00000089009,ENSG00000142534
122,ENSG00000147604,ENSG00000142534
123,ENSG00000011304,ENSG00000138035
124,ENSG00000120699,ENSG00000164167
125,ENSG00000117748,ENSG00000112118
126,ENSG00000147604,ENSG00000182774
127,ENSG00000161970,ENSG00000087087
128,ENSG00000167526,ENSG00000145734
129,ENSG00000166197,ENSG00000099800
130,ENSG00000099800,ENSG00000140259
131,ENSG00000213741,ENSG00000120699
132,ENSG00000188846,ENSG00000213741
133,ENSG00000188846,ENSG00000087087
134,ENSG00000144713,ENSG00000099956
135,ENSG00000213741,ENSG00000125691
136,ENSG00000144713,ENSG00000136897
137,ENSG00000147604,ENSG00000137692
138,ENSG00000099800,ENSG00000145734
139,ENSG00000142534,ENSG00000089009
140,ENSG00000110700,ENSG00000111237
141,ENSG00000125691,ENSG00000113810
142,ENSG00000182774,ENSG00000112651
143,ENSG00000125691,ENSG00000099956
144,ENSG00000142534,ENSG00000131153
145,ENSG00000125691,ENSG00000117748
146,ENSG00000164167,ENSG00000099800
147,ENSG00000196365,ENSG00000127184
148,ENSG00000099800,ENSG00000161970
149,ENSG00000159140,ENSG00000127184
150,ENSG00000112739,ENSG00000113810
151,ENSG00000063177,ENSG00000131495
152,ENSG00000182774,ENSG00000196365
153,ENSG00000140990,ENSG00000198056
154,ENSG00000131153,ENSG00000137876
155,ENSG00000167526,ENSG00000137692
156,ENSG00000063177,ENSG00000101444
157,ENSG00000087087,ENSG00000166197
158,ENSG00000147604,ENSG00000140990
159,ENSG00000159140,ENSG00000131495
160,ENSG00000131495,ENSG00000137876
161,ENSG00000063177,ENSG00000138035
162,ENSG00000063177,ENSG00000164167
163,ENSG00000144713,ENSG00000089009
164,ENSG00000140990,ENSG00000110700
165,ENSG00000147604,ENSG00000010244
166,ENSG00000147604,ENSG00000138035
167,ENSG00000188846,ENSG00000198056
168,ENSG00000125691,ENSG00000089009
169,ENSG00000182774,ENSG00000087087
170,ENSG00000183617,ENSG00000149100
171,ENSG00000062582,ENSG00000120699
172,ENSG00000112118,ENSG00000149554
173,ENSG00000125691,ENSG00000131153
174,ENSG00000159140,ENSG00000213741
175,ENSG00000063177,ENSG00000105058
176,ENSG00000011304,ENSG00000167526
177,ENSG00000167526,ENSG00000164167
178,ENSG00000161970,ENSG00000125691
179,ENSG00000089009,ENSG00000100220
180,ENSG00000188846,ENSG00000147604
181,ENSG00000099800,ENSG00000196365
182,ENSG00000131153,ENSG00000140990
183,ENSG00000099800,ENSG00000131495
184,ENSG00000112651,ENSG00000149554
185,ENSG00000099800,ENSG00000101444
186,ENSG00000213741,ENSG00000161970
187,ENSG00000167526,ENSG00000087087
188,ENSG00000188846,ENSG00000167526
189,ENSG00000110700,ENSG00000089009
190,ENSG00000099800,ENSG00000159140
191,ENSG00000127184,ENSG00000140990
192,ENSG00000166197,ENSG00000120699
193,ENSG00000131495,ENSG00000140990
194,ENSG00000142534,ENSG00000112739
195,ENSG00000142534,ENSG00000166197
196,ENSG00000142534,ENSG00000099800
197,ENSG00000144713,ENSG00000127184
198,ENSG00000099800,ENSG00000164167
199,ENSG00000198056,ENSG00000120699
200,ENSG00000110700,ENSG00000011304
201,ENSG00000127184,ENSG00000010244
202,ENSG00000166197,ENSG00000063177
203,ENSG00000144713,ENSG00000196235
204,ENSG00000142534,ENSG00000161057
205,ENSG00000089009,ENSG00000188846
206,ENSG00000138035,ENSG00000127184
207,ENSG00000099800,ENSG00000213741
208,ENSG00000125691,ENSG00000127184
209,ENSG00000147604,ENSG00000188846
210,ENSG00000099800,ENSG00000087087
211,ENSG00000147604,ENSG00000183617
212,ENSG00000145734,ENSG00000213741
213,ENSG00000063177,ENSG00000198056
214,ENSG00000182774,ENSG00000198056
215,ENSG00000089009,ENSG00000149554
216,ENSG00000125691,ENSG00000196235
217,ENSG00000101444,ENSG00000111237
218,ENSG00000099800,ENSG00000105058
219,ENSG00000213741,ENSG00000112651
220,ENSG00000063177,ENSG00000110700
221,ENSG00000063177,ENSG00000147604
222,ENSG00000125691,ENSG00000101444
223,ENSG00000144713,ENSG00000112739
224,ENSG00000182774,ENSG00000147604
225,ENSG00000113810,ENSG00000137876
