,0,1
0,ENSG00000108298,ENSG00000100028
1,ENSG00000105202,ENSG00000008018
2,ENSG00000175216,ENSG00000065518
3,ENSG00000105202,ENSG00000089157
4,ENSG00000175216,ENSG00000105819
5,ENSG00000164167,ENSG00000112118
6,ENSG00000113810,ENSG00000137876
7,ENSG00000105202,ENSG00000138035
8,ENSG00000144713,ENSG00000275700
9,ENSG00000136271,ENSG00000145734
10,ENSG00000175216,ENSG00000138035
11,ENSG00000188846,ENSG00000100353
12,ENSG00000100567,ENSG00000105568
13,ENSG00000161981,ENSG00000168883
14,ENSG00000137876,ENSG00000089009
15,ENSG00000144713,ENSG00000167658
16,ENSG00000140307,ENSG00000161981
17,ENSG00000127184,ENSG00000233927
18,ENSG00000089009,ENSG00000233927
19,ENSG00000167978,ENSG00000147586
20,ENSG00000167721,ENSG00000233927
21,ENSG00000188846,ENSG00000147586
22,ENSG00000107581,ENSG00000167978
23,ENSG00000167658,ENSG00000100084
24,ENSG00000233927,ENSG00000171148
25,ENSG00000108298,ENSG00000136824
26,ENSG00000188846,ENSG00000275700
27,ENSG00000089009,ENSG00000161981
28,ENSG00000167721,ENSG00000161981
29,ENSG00000175216,ENSG00000100084
30,ENSG00000275700,ENSG00000105202
31,ENSG00000127184,ENSG00000140307
32,ENSG00000089009,ENSG00000140307
33,ENSG00000113810,ENSG00000167978
34,ENSG00000144713,ENSG00000107581
35,ENSG00000089157,ENSG00000112651
36,ENSG00000144713,ENSG00000168883
37,ENSG00000108298,ENSG00000167721
38,ENSG00000112739,ENSG00000233927
39,ENSG00000167658,ENSG00000149100
40,ENSG00000142534,ENSG00000138035
41,ENSG00000089009,ENSG00000142534
42,ENSG00000140307,ENSG00000117748
43,ENSG00000167658,ENSG00000089009
44,ENSG00000175216,ENSG00000100353
45,ENSG00000169021,ENSG00000167978
46,ENSG00000105202,ENSG00000095139
47,ENSG00000164167,ENSG00000140307
48,ENSG00000167978,ENSG00000144713
49,ENSG00000089009,ENSG00000105202
50,ENSG00000167721,ENSG00000105202
51,ENSG00000131495,ENSG00000167522
52,ENSG00000113810,ENSG00000099817
53,ENSG00000188846,ENSG00000144713
54,ENSG00000167658,ENSG00000127184
55,ENSG00000142534,ENSG00000140307
56,ENSG00000140307,ENSG00000089009
57,ENSG00000167978,ENSG00000107581
58,ENSG00000175216,ENSG00000095139
59,ENSG00000107581,ENSG00000008018
60,ENSG00000108298,ENSG00000113810
61,ENSG00000233927,ENSG00000167658
62,ENSG00000144713,ENSG00000144867
63,ENSG00000188846,ENSG00000107581
64,ENSG00000107581,ENSG00000089157
65,ENSG00000161981,ENSG00000167978
66,ENSG00000149100,ENSG00000008018
67,ENSG00000108298,ENSG00000091140
68,ENSG00000140307,ENSG00000127184
69,ENSG00000167721,ENSG00000117748
70,ENSG00000100567,ENSG00000008018
71,ENSG00000095139,ENSG00000107581
72,ENSG00000113810,ENSG00000105819
73,ENSG00000169021,ENSG00000099817
74,ENSG00000233927,ENSG00000169021
75,ENSG00000100567,ENSG00000138035
76,ENSG00000108298,ENSG00000198700
77,ENSG00000113810,ENSG00000138035
78,ENSG00000161981,ENSG00000099817
79,ENSG00000167658,ENSG00000109111
80,ENSG00000169021,ENSG00000008018
81,ENSG00000144713,ENSG00000167978
82,ENSG00000008018,ENSG00000111581
83,ENSG00000188846,ENSG00000105568
84,ENSG00000169021,ENSG00000089157
85,ENSG00000142534,ENSG00000089009
86,ENSG00000161981,ENSG00000065518
87,ENSG00000161981,ENSG00000105819
88,ENSG00000140307,ENSG00000109111
89,ENSG00000161981,ENSG00000008018
90,ENSG00000089009,ENSG00000131495
91,ENSG00000138035,ENSG00000111639
92,ENSG00000136271,ENSG00000100028
93,ENSG00000113810,ENSG00000100084
94,ENSG00000161981,ENSG00000138035
95,ENSG00000167658,ENSG00000120686
96,ENSG00000183617,ENSG00000275700
97,ENSG00000107581,ENSG00000100353
98,ENSG00000137876,ENSG00000100028
99,ENSG00000107581,ENSG00000149100
