,0,1
0,ENSG00000100804,ENSG00000111581
1,ENSG00000062822,ENSG00000067704
2,ENSG00000159140,ENSG00000100142
3,ENSG00000005100,ENSG00000198612
4,ENSG00000153767,ENSG00000173418
5,ENSG00000185163,ENSG00000112306
6,ENSG00000084463,ENSG00000174243
7,ENSG00000005007,ENSG00000127554
8,ENSG00000149016,ENSG00000163636
9,ENSG00000163605,ENSG00000172053
10,ENSG00000101158,ENSG00000164941
11,ENSG00000231500,ENSG00000110713
12,ENSG00000109534,ENSG00000105258
13,ENSG00000111142,ENSG00000150990
14,ENSG00000138495,ENSG00000148296
15,ENSG00000129128,ENSG00000041357
16,ENSG00000143228,ENSG00000175216
17,ENSG00000163930,ENSG00000058262
18,ENSG00000166136,ENSG00000161970
19,ENSG00000110104,ENSG00000162385
20,ENSG00000150316,ENSG00000139726
21,ENSG00000133226,ENSG00000068654
22,ENSG00000137656,ENSG00000102786
23,ENSG00000115364,ENSG00000089737
24,ENSG00000153207,ENSG00000103257
25,ENSG00000089289,ENSG00000112110
26,ENSG00000090273,ENSG00000101407
27,ENSG00000159086,ENSG00000062822
28,ENSG00000198612,ENSG00000117174
29,ENSG00000108654,ENSG00000171490
30,ENSG00000111231,ENSG00000164758
31,ENSG00000163682,ENSG00000159086
32,ENSG00000034510,ENSG00000103168
33,ENSG00000119718,ENSG00000102967
34,ENSG00000126261,ENSG00000090061
35,ENSG00000104299,ENSG00000047315
36,ENSG00000172809,ENSG00000166197
37,ENSG00000146282,ENSG00000092439
38,ENSG00000105849,ENSG00000055130
39,ENSG00000165417,ENSG00000156482
40,ENSG00000204574,ENSG00000164880
41,ENSG00000111445,ENSG00000119616
42,ENSG00000132463,ENSG00000108592
43,ENSG00000117174,ENSG00000167721
44,ENSG00000198258,ENSG00000105568
45,ENSG00000144713,ENSG00000141367
46,ENSG00000117133,ENSG00000111142
47,ENSG00000092036,ENSG00000134697
48,ENSG00000116752,ENSG00000169727
49,ENSG00000051180,ENSG00000132424
50,ENSG00000241553,ENSG00000182117
51,ENSG00000080986,ENSG00000100697
52,ENSG00000105849,ENSG00000113643
53,ENSG00000129559,ENSG00000162385
54,ENSG00000143952,ENSG00000030066
55,ENSG00000140534,ENSG00000117133
56,ENSG00000125676,ENSG00000254726
57,ENSG00000138867,ENSG00000197958
58,ENSG00000108561,ENSG00000111615
59,ENSG00000125691,ENSG00000135249
60,ENSG00000111142,ENSG00000115561
61,ENSG00000184634,ENSG00000088356
62,ENSG00000177084,ENSG00000140990
63,ENSG00000137497,ENSG00000167881
64,ENSG00000072849,ENSG00000105732
65,ENSG00000101343,ENSG00000100764
66,ENSG00000146282,ENSG00000068654
67,ENSG00000149136,ENSG00000161057
68,ENSG00000184209,ENSG00000160803
69,ENSG00000125445,ENSG00000071082
70,ENSG00000134884,ENSG00000149923
71,ENSG00000198176,ENSG00000165417
72,ENSG00000159086,ENSG00000151461
73,ENSG00000089157,ENSG00000089048
74,ENSG00000135521,ENSG00000111300
75,ENSG00000092036,ENSG00000155846
76,ENSG00000114391,ENSG00000105819
77,ENSG00000112972,ENSG00000147586
78,ENSG00000171421,ENSG00000125676
79,ENSG00000134597,ENSG00000169230
80,ENSG00000204392,ENSG00000241553
81,ENSG00000167967,ENSG00000087365
82,ENSG00000033327,ENSG00000109971
83,ENSG00000089737,ENSG00000065328
84,ENSG00000072849,ENSG00000134371
85,ENSG00000177600,ENSG00000143368
86,ENSG00000111237,ENSG00000075856
87,ENSG00000197170,ENSG00000114982
88,ENSG00000154832,ENSG00000204899
89,ENSG00000138035,ENSG00000138663
90,ENSG00000004897,ENSG00000108298
91,ENSG00000100804,ENSG00000196367
92,ENSG00000005100,ENSG00000163161
