,0,1
0,ENSG00000110700,ENSG00000089157
1,ENSG00000189091,ENSG00000099995
2,ENSG00000243147,ENSG00000168924
3,ENSG00000160803,ENSG00000071082
4,ENSG00000137200,ENSG00000110700
5,ENSG00000099783,ENSG00000142534
6,ENSG00000111615,ENSG00000134001
7,ENSG00000110700,ENSG00000181222
8,ENSG00000204560,ENSG00000185163
9,ENSG00000167085,ENSG00000164405
10,ENSG00000147604,ENSG00000111615
11,ENSG00000168002,ENSG00000076924
12,ENSG00000170889,ENSG00000198034
13,ENSG00000124784,ENSG00000110700
14,ENSG00000083845,ENSG00000204560
15,ENSG00000062582,ENSG00000168827
16,ENSG00000174243,ENSG00000138442
17,ENSG00000171863,ENSG00000058729
18,ENSG00000204560,ENSG00000088205
19,ENSG00000164975,ENSG00000153767
20,ENSG00000114686,ENSG00000134697
21,ENSG00000182774,ENSG00000161016
22,ENSG00000083845,ENSG00000171490
23,ENSG00000170445,ENSG00000149273
24,ENSG00000239306,ENSG00000117748
25,ENSG00000231500,ENSG00000145425
26,ENSG00000163682,ENSG00000136891
27,ENSG00000136527,ENSG00000174780
28,ENSG00000149136,ENSG00000164902
29,ENSG00000143228,ENSG00000149636
30,ENSG00000104884,ENSG00000144231
31,ENSG00000137154,ENSG00000100764
32,ENSG00000204394,ENSG00000163468
33,ENSG00000136891,ENSG00000130255
34,ENSG00000089157,ENSG00000170889
35,ENSG00000167658,ENSG00000183684
36,ENSG00000143314,ENSG00000063177
37,ENSG00000115274,ENSG00000174444
38,ENSG00000175110,ENSG00000162910
39,ENSG00000111615,ENSG00000171863
40,ENSG00000058729,ENSG00000134419
41,ENSG00000100567,ENSG00000075856
42,ENSG00000171863,ENSG00000115368
43,ENSG00000065183,ENSG00000160803
44,ENSG00000089737,ENSG00000143314
45,ENSG00000074071,ENSG00000132676
46,ENSG00000165271,ENSG00000088205
47,ENSG00000099783,ENSG00000143977
48,ENSG00000099783,ENSG00000165819
49,ENSG00000166441,ENSG00000213741
50,ENSG00000072501,ENSG00000175216
51,ENSG00000184634,ENSG00000156603
52,ENSG00000100410,ENSG00000161981
53,ENSG00000110713,ENSG00000164109
54,ENSG00000008988,ENSG00000198034
55,ENSG00000189091,ENSG00000136527
56,ENSG00000092036,ENSG00000249115
57,ENSG00000136807,ENSG00000113810
58,ENSG00000133226,ENSG00000099783
59,ENSG00000100410,ENSG00000150990
60,ENSG00000149273,ENSG00000005007
61,ENSG00000136807,ENSG00000165417
62,ENSG00000175467,ENSG00000100028
63,ENSG00000162385,ENSG00000101882
64,ENSG00000183684,ENSG00000116754
65,ENSG00000145592,ENSG00000172809
66,ENSG00000175467,ENSG00000101343
67,ENSG00000125676,ENSG00000089737
68,ENSG00000243147,ENSG00000265681
69,ENSG00000103035,ENSG00000149100
70,ENSG00000171490,ENSG00000173933
71,ENSG00000174780,ENSG00000197958
72,ENSG00000151247,ENSG00000110321
73,ENSG00000156603,ENSG00000094880
74,ENSG00000119718,ENSG00000204574
75,ENSG00000137497,ENSG00000164163
76,ENSG00000083896,ENSG00000165819
77,ENSG00000111231,ENSG00000171453
78,ENSG00000117133,ENSG00000204435
79,ENSG00000164587,ENSG00000125901
80,ENSG00000108654,ENSG00000125676
81,ENSG00000058729,ENSG00000124784
82,ENSG00000140307,ENSG00000171453
83,ENSG00000075624,ENSG00000177954
84,ENSG00000119203,ENSG00000131652
85,ENSG00000075624,ENSG00000092439
86,ENSG00000275700,ENSG00000198176
87,ENSG00000170889,ENSG00000136718
88,ENSG00000168090,ENSG00000068654
89,ENSG00000147604,ENSG00000129559
90,ENSG00000140534,ENSG00000172167
91,ENSG00000239306,ENSG00000145388
92,ENSG00000168883,ENSG00000189091
