,0,1
0,ENSG00000198755,ENSG00000174748
1,ENSG00000139168,ENSG00000125676
2,ENSG00000092199,ENSG00000166226
3,ENSG00000102978,ENSG00000114503
4,ENSG00000136875,ENSG00000189091
5,ENSG00000144867,ENSG00000108298
6,ENSG00000132603,ENSG00000143748
7,ENSG00000175467,ENSG00000101343
8,ENSG00000100697,ENSG00000155463
9,ENSG00000135334,ENSG00000154832
10,ENSG00000134987,ENSG00000068784
11,ENSG00000182774,ENSG00000161016
12,ENSG00000168827,ENSG00000116752
13,ENSG00000125835,ENSG00000005100
14,ENSG00000147604,ENSG00000105364
15,ENSG00000144713,ENSG00000167881
16,ENSG00000106399,ENSG00000102978
17,ENSG00000138663,ENSG00000197170
18,ENSG00000088038,ENSG00000138326
19,ENSG00000265681,ENSG00000188846
20,ENSG00000138778,ENSG00000055130
21,ENSG00000058600,ENSG00000168495
22,ENSG00000105364,ENSG00000134419
23,ENSG00000109971,ENSG00000155438
24,ENSG00000125445,ENSG00000198034
25,ENSG00000198301,ENSG00000062822
26,ENSG00000047315,ENSG00000011304
27,ENSG00000101868,ENSG00000073111
28,ENSG00000162385,ENSG00000136807
29,ENSG00000136271,ENSG00000140259
30,ENSG00000111880,ENSG00000087470
31,ENSG00000161970,ENSG00000167881
32,ENSG00000136807,ENSG00000047315
33,ENSG00000167721,ENSG00000115364
34,ENSG00000063177,ENSG00000261236
35,ENSG00000188529,ENSG00000100410
36,ENSG00000198700,ENSG00000112592
37,ENSG00000170445,ENSG00000197771
38,ENSG00000109475,ENSG00000177600
39,ENSG00000105372,ENSG00000110700
40,ENSG00000087365,ENSG00000099995
41,ENSG00000117133,ENSG00000242372
42,ENSG00000168002,ENSG00000155868
43,ENSG00000197756,ENSG00000088038
44,ENSG00000172053,ENSG00000139168
45,ENSG00000063177,ENSG00000089009
46,ENSG00000114503,ENSG00000196365
47,ENSG00000197958,ENSG00000198034
48,ENSG00000165630,ENSG00000100028
49,ENSG00000140307,ENSG00000133398
50,ENSG00000144867,ENSG00000122026
51,ENSG00000275700,ENSG00000089048
52,ENSG00000044574,ENSG00000129559
53,ENSG00000167881,ENSG00000138326
54,ENSG00000182774,ENSG00000168028
55,ENSG00000175467,ENSG00000184209
56,ENSG00000109971,ENSG00000087087
57,ENSG00000113407,ENSG00000151247
58,ENSG00000089009,ENSG00000166197
59,ENSG00000134697,ENSG00000108654
60,ENSG00000148296,ENSG00000108592
61,ENSG00000172053,ENSG00000110321
62,ENSG00000265681,ENSG00000183617
63,ENSG00000115946,ENSG00000145425
64,ENSG00000197756,ENSG00000073536
65,ENSG00000198612,ENSG00000087087
66,ENSG00000101901,ENSG00000136527
67,ENSG00000147604,ENSG00000041802
68,ENSG00000143751,ENSG00000105058
69,ENSG00000125691,ENSG00000088205
70,ENSG00000122026,ENSG00000167526
71,ENSG00000109534,ENSG00000064703
72,ENSG00000075624,ENSG00000164587
73,ENSG00000168090,ENSG00000174444
74,ENSG00000275700,ENSG00000136718
75,ENSG00000145425,ENSG00000156482
76,ENSG00000163468,ENSG00000115540
77,ENSG00000082898,ENSG00000112118
78,ENSG00000164338,ENSG00000275700
79,ENSG00000134419,ENSG00000061794
80,ENSG00000147403,ENSG00000137200
81,ENSG00000182774,ENSG00000130255
82,ENSG00000105258,ENSG00000198730
83,ENSG00000108654,ENSG00000114391
84,ENSG00000133997,ENSG00000105258
85,ENSG00000112651,ENSG00000114391
86,ENSG00000105372,ENSG00000108592
87,ENSG00000174780,ENSG00000137876
88,ENSG00000261236,ENSG00000109475
89,ENSG00000173418,ENSG00000071082
90,ENSG00000125676,ENSG00000150316
91,ENSG00000139168,ENSG00000145425
92,ENSG00000100028,ENSG00000126226
93,ENSG00000090061,ENSG00000101654
94,ENSG00000115368,ENSG00000170889
95,ENSG00000008018,ENSG00000167085
96,ENSG00000160803,ENSG00000204394
97,ENSG00000171490,ENSG00000118197
98,ENSG00000100697,ENSG00000198034
99,ENSG00000047315,ENSG00000149273
100,ENSG00000013503,ENSG00000132664
101,ENSG00000160803,ENSG00000231500
102,ENSG00000145592,ENSG00000174780
103,ENSG00000254772,ENSG00000168883
104,ENSG00000132603,ENSG00000071082
105,ENSG00000134697,ENSG00000136891
106,ENSG00000129559,ENSG00000055130
107,ENSG00000117133,ENSG00000105202
108,ENSG00000125352,ENSG00000143368
109,ENSG00000174444,ENSG00000196504
110,ENSG00000177954,ENSG00000058729
111,ENSG00000092199,ENSG00000100028
112,ENSG00000167085,ENSG00000047315
113,ENSG00000132383,ENSG00000102978
114,ENSG00000134001,ENSG00000107581
115,ENSG00000083845,ENSG00000104408
116,ENSG00000172053,ENSG00000167085
117,ENSG00000114686,ENSG00000172809
118,ENSG00000122026,ENSG00000161970
119,ENSG00000133226,ENSG00000099995
120,ENSG00000231500,ENSG00000102978
121,ENSG00000231500,ENSG00000168827
122,ENSG00000233927,ENSG00000138035
123,ENSG00000171863,ENSG00000142676
124,ENSG00000109111,ENSG00000090061
125,ENSG00000100028,ENSG00000183684
126,ENSG00000165494,ENSG00000133226
127,ENSG00000108654,ENSG00000111615
128,ENSG00000067704,ENSG00000013503
129,ENSG00000149273,ENSG00000147677
130,ENSG00000138442,ENSG00000174748
131,ENSG00000174748,ENSG00000198498
132,ENSG00000183617,ENSG00000132313
133,ENSG00000055130,ENSG00000181610
134,ENSG00000145425,ENSG00000164163
135,ENSG00000074071,ENSG00000162910
136,ENSG00000013503,ENSG00000008988
137,ENSG00000171490,ENSG00000242372
138,ENSG00000105364,ENSG00000111639
139,ENSG00000105202,ENSG00000278053
140,ENSG00000087365,ENSG00000126226
141,ENSG00000109971,ENSG00000105819
142,ENSG00000075089,ENSG00000103510
143,ENSG00000112651,ENSG00000182774
144,ENSG00000125445,ENSG00000204574
145,ENSG00000090061,ENSG00000181222
146,ENSG00000146282,ENSG00000104835
147,ENSG00000162385,ENSG00000164609
148,ENSG00000182004,ENSG00000173418
149,ENSG00000168827,ENSG00000109475
150,ENSG00000100142,ENSG00000111880
151,ENSG00000169021,ENSG00000167721
152,ENSG00000112592,ENSG00000144231
153,ENSG00000197102,ENSG00000125971
154,ENSG00000125676,ENSG00000133226
155,ENSG00000105364,ENSG00000132676
156,ENSG00000055130,ENSG00000130985
157,ENSG00000147604,ENSG00000064703
158,ENSG00000156482,ENSG00000147403
159,ENSG00000068654,ENSG00000254772
160,ENSG00000183617,ENSG00000231500
161,ENSG00000076924,ENSG00000110768
