,0,1
0,ENSG00000231500,ENSG00000034510
1,ENSG00000106028,ENSG00000109971
2,ENSG00000087365,ENSG00000149273
3,ENSG00000132664,ENSG00000108592
4,ENSG00000167085,ENSG00000125691
5,ENSG00000090061,ENSG00000175054
6,ENSG00000136891,ENSG00000117133
7,ENSG00000134014,ENSG00000173113
8,ENSG00000129559,ENSG00000163930
9,ENSG00000111667,ENSG00000126461
10,ENSG00000169727,ENSG00000167085
11,ENSG00000174243,ENSG00000075624
12,ENSG00000102978,ENSG00000136527
13,ENSG00000126226,ENSG00000125835
14,ENSG00000105229,ENSG00000075624
15,ENSG00000088205,ENSG00000005007
16,ENSG00000130935,ENSG00000073111
17,ENSG00000126461,ENSG00000100084
18,ENSG00000137054,ENSG00000100142
19,ENSG00000095139,ENSG00000063177
20,ENSG00000198730,ENSG00000143624
21,ENSG00000143379,ENSG00000143368
22,ENSG00000113460,ENSG00000119616
23,ENSG00000198301,ENSG00000167978
24,ENSG00000114686,ENSG00000168827
25,ENSG00000174243,ENSG00000138750
26,ENSG00000163636,ENSG00000149273
27,ENSG00000182004,ENSG00000145833
28,ENSG00000170312,ENSG00000106355
29,ENSG00000011304,ENSG00000125835
30,ENSG00000204394,ENSG00000115484
31,ENSG00000174243,ENSG00000198056
32,ENSG00000166441,ENSG00000181222
33,ENSG00000135521,ENSG00000177954
34,ENSG00000119718,ENSG00000083845
35,ENSG00000177084,ENSG00000136527
36,ENSG00000151247,ENSG00000112339
37,ENSG00000065183,ENSG00000119203
38,ENSG00000013275,ENSG00000149136
39,ENSG00000197771,ENSG00000138442
40,ENSG00000163468,ENSG00000112306
41,ENSG00000137413,ENSG00000160803
42,ENSG00000164338,ENSG00000134001
43,ENSG00000164167,ENSG00000125691
44,ENSG00000041802,ENSG00000063177
45,ENSG00000180198,ENSG00000154473
46,ENSG00000151461,ENSG00000142534
47,ENSG00000163682,ENSG00000111445
48,ENSG00000138442,ENSG00000188846
49,ENSG00000112651,ENSG00000047315
50,ENSG00000132676,ENSG00000167658
51,ENSG00000164405,ENSG00000166260
52,ENSG00000005100,ENSG00000112339
53,ENSG00000104897,ENSG00000099783
54,ENSG00000105819,ENSG00000169021
55,ENSG00000196531,ENSG00000197170
56,ENSG00000172171,ENSG00000184983
57,ENSG00000143977,ENSG00000197756
58,ENSG00000129351,ENSG00000071082
59,ENSG00000106399,ENSG00000035928
60,ENSG00000137876,ENSG00000073536
61,ENSG00000149136,ENSG00000075624
62,ENSG00000111445,ENSG00000136271
63,ENSG00000083896,ENSG00000127337
64,ENSG00000152684,ENSG00000124784
65,ENSG00000130713,ENSG00000142230
66,ENSG00000109971,ENSG00000109475
67,ENSG00000130816,ENSG00000101773
68,ENSG00000089048,ENSG00000198042
69,ENSG00000143751,ENSG00000087365
70,ENSG00000111615,ENSG00000115053
71,ENSG00000115211,ENSG00000119616
72,ENSG00000115053,ENSG00000183258
73,ENSG00000115274,ENSG00000052749
74,ENSG00000164902,ENSG00000082898
75,ENSG00000129128,ENSG00000135624
76,ENSG00000111581,ENSG00000073111
77,ENSG00000115484,ENSG00000161016
78,ENSG00000122406,ENSG00000088038
79,ENSG00000168883,ENSG00000149136
80,ENSG00000149136,ENSG00000198056
81,ENSG00000163161,ENSG00000062822
82,ENSG00000132382,ENSG00000099817
83,ENSG00000164134,ENSG00000134987
84,ENSG00000196531,ENSG00000005007
85,ENSG00000108298,ENSG00000109475
86,ENSG00000088205,ENSG00000151461
87,ENSG00000165819,ENSG00000169045
88,ENSG00000135624,ENSG00000105364
89,ENSG00000164587,ENSG00000171421
90,ENSG00000168827,ENSG00000125901
91,ENSG00000047315,ENSG00000119203
92,ENSG00000170445,ENSG00000100697
93,ENSG00000164609,ENSG00000152404
94,ENSG00000109111,ENSG00000180198
95,ENSG00000170889,ENSG00000106105
96,ENSG00000105258,ENSG00000145734
97,ENSG00000150990,ENSG00000004897
98,ENSG00000125691,ENSG00000108424
99,ENSG00000138442,ENSG00000102978
100,ENSG00000125686,ENSG00000143379
101,ENSG00000213741,ENSG00000177954
102,ENSG00000167088,ENSG00000145425
103,ENSG00000164338,ENSG00000161057
104,ENSG00000073111,ENSG00000149136
105,ENSG00000137154,ENSG00000254772
106,ENSG00000092199,ENSG00000075856
107,ENSG00000099995,ENSG00000150316
108,ENSG00000112306,ENSG00000134597
109,ENSG00000142534,ENSG00000159352
110,ENSG00000134697,ENSG00000114391
111,ENSG00000138663,ENSG00000115484
112,ENSG00000099783,ENSG00000100764
113,ENSG00000163682,ENSG00000147604
114,ENSG00000183258,ENSG00000169375
115,ENSG00000100028,ENSG00000100603
116,ENSG00000125445,ENSG00000105364
117,ENSG00000164902,ENSG00000183684
118,ENSG00000145833,ENSG00000149136
119,ENSG00000100697,ENSG00000198176
120,ENSG00000130177,ENSG00000111667
121,ENSG00000138442,ENSG00000165819
122,ENSG00000100410,ENSG00000105258
123,ENSG00000166226,ENSG00000204392
124,ENSG00000152253,ENSG00000101868
125,ENSG00000138750,ENSG00000149273
126,ENSG00000140307,ENSG00000100410
127,ENSG00000088038,ENSG00000184634
128,ENSG00000149923,ENSG00000055483
129,ENSG00000100028,ENSG00000204435
130,ENSG00000140259,ENSG00000167658
131,ENSG00000168090,ENSG00000112118
132,ENSG00000161970,ENSG00000106355
133,ENSG00000116560,ENSG00000092199
134,ENSG00000150990,ENSG00000189091
135,ENSG00000108424,ENSG00000075624
136,ENSG00000008988,ENSG00000130255
137,ENSG00000198034,ENSG00000110700
138,ENSG00000129128,ENSG00000095139
139,ENSG00000188846,ENSG00000161970
140,ENSG00000100804,ENSG00000099995
141,ENSG00000198730,ENSG00000112739
142,ENSG00000116754,ENSG00000051596
143,ENSG00000138778,ENSG00000137200
144,ENSG00000136527,ENSG00000135763
145,ENSG00000134697,ENSG00000105849
146,ENSG00000172053,ENSG00000166441
147,ENSG00000120158,ENSG00000134987
148,ENSG00000047315,ENSG00000108298
149,ENSG00000154473,ENSG00000113810
150,ENSG00000145833,ENSG00000068784
151,ENSG00000138326,ENSG00000130713
152,ENSG00000100028,ENSG00000137497
153,ENSG00000100664,ENSG00000164134
154,ENSG00000182117,ENSG00000130255
155,ENSG00000075624,ENSG00000170322
156,ENSG00000109475,ENSG00000048162
157,ENSG00000143314,ENSG00000165526
158,ENSG00000198026,ENSG00000213780
159,ENSG00000275700,ENSG00000073536
160,ENSG00000108424,ENSG00000138750
161,ENSG00000158526,ENSG00000155438
162,ENSG00000151461,ENSG00000114503
163,ENSG00000130640,ENSG00000128908
164,ENSG00000161970,ENSG00000166197
165,ENSG00000117410,ENSG00000100804
166,ENSG00000197958,ENSG00000008988
167,ENSG00000136271,ENSG00000136450
168,ENSG00000133997,ENSG00000044574
169,ENSG00000261236,ENSG00000137154
170,ENSG00000198258,ENSG00000125835
171,ENSG00000174243,ENSG00000110713
172,ENSG00000105202,ENSG00000112651
173,ENSG00000126698,ENSG00000164167
174,ENSG00000130255,ENSG00000170889
175,ENSG00000067704,ENSG00000100353
176,ENSG00000067704,ENSG00000166226
177,ENSG00000117133,ENSG00000167526
178,ENSG00000145241,ENSG00000072501
179,ENSG00000115561,ENSG00000075624
180,ENSG00000172115,ENSG00000168924
181,ENSG00000196531,ENSG00000151461
182,ENSG00000125676,ENSG00000150316
183,ENSG00000149273,ENSG00000111615
184,ENSG00000155463,ENSG00000163468
185,ENSG00000106105,ENSG00000100836
186,ENSG00000180198,ENSG00000115946
187,ENSG00000138442,ENSG00000163682
188,ENSG00000180198,ENSG00000109971
189,ENSG00000110321,ENSG00000142230
190,ENSG00000174780,ENSG00000145592
191,ENSG00000135763,ENSG00000119285
192,ENSG00000109606,ENSG00000163468
193,ENSG00000089048,ENSG00000110321
194,ENSG00000132424,ENSG00000164167
195,ENSG00000174444,ENSG00000112118
196,ENSG00000163605,ENSG00000133226
197,ENSG00000188529,ENSG00000089157
198,ENSG00000111615,ENSG00000117174
199,ENSG00000105202,ENSG00000181817
200,ENSG00000113013,ENSG00000011304
201,ENSG00000167881,ENSG00000090061
202,ENSG00000099821,ENSG00000188986
203,ENSG00000114867,ENSG00000149273
204,ENSG00000099800,ENSG00000105229
205,ENSG00000198730,ENSG00000068654
206,ENSG00000111445,ENSG00000103035
207,ENSG00000171863,ENSG00000113643
208,ENSG00000181222,ENSG00000035928
209,ENSG00000175792,ENSG00000109475
210,ENSG00000242372,ENSG00000239306
211,ENSG00000183617,ENSG00000163872
212,ENSG00000089157,ENSG00000105258
213,ENSG00000188186,ENSG00000103257
214,ENSG00000204392,ENSG00000129559
215,ENSG00000138495,ENSG00000180992
216,ENSG00000112339,ENSG00000112306
217,ENSG00000115946,ENSG00000138750
218,ENSG00000051180,ENSG00000112118
219,ENSG00000119285,ENSG00000103168
220,ENSG00000231500,ENSG00000102967
221,ENSG00000106399,ENSG00000111445
222,ENSG00000047315,ENSG00000143379
223,ENSG00000091140,ENSG00000166226
224,ENSG00000106105,ENSG00000172809
225,ENSG00000130177,ENSG00000087470
226,ENSG00000167088,ENSG00000188846
227,ENSG00000047315,ENSG00000164880
228,ENSG00000105258,ENSG00000100028
229,ENSG00000242372,ENSG00000162385
230,ENSG00000134987,ENSG00000112306
231,ENSG00000116754,ENSG00000175467
232,ENSG00000154473,ENSG00000196531
233,ENSG00000087470,ENSG00000164109
234,ENSG00000129559,ENSG00000134697
235,ENSG00000198034,ENSG00000073111
236,ENSG00000100603,ENSG00000204394
237,ENSG00000102978,ENSG00000180182
238,ENSG00000112592,ENSG00000004897
239,ENSG00000154473,ENSG00000164167
240,ENSG00000243147,ENSG00000161016
241,ENSG00000149136,ENSG00000110713
242,ENSG00000170312,ENSG00000149636
243,ENSG00000108654,ENSG00000051596
244,ENSG00000120158,ENSG00000242372
245,ENSG00000005007,ENSG00000075624
246,ENSG00000052749,ENSG00000100401
247,ENSG00000105372,ENSG00000088205
248,ENSG00000136271,ENSG00000198301
249,ENSG00000143228,ENSG00000155868
250,ENSG00000164609,ENSG00000155868
251,ENSG00000102030,ENSG00000125676
252,ENSG00000261236,ENSG00000125450
253,ENSG00000162910,ENSG00000035928
254,ENSG00000172809,ENSG00000061273
255,ENSG00000067704,ENSG00000168827
256,ENSG00000149273,ENSG00000114867
257,ENSG00000164975,ENSG00000254772
258,ENSG00000168090,ENSG00000013275
259,ENSG00000125450,ENSG00000148297
260,ENSG00000064703,ENSG00000105202
261,ENSG00000076924,ENSG00000042429
262,ENSG00000147416,ENSG00000116560
263,ENSG00000150316,ENSG00000150990
264,ENSG00000100220,ENSG00000101161
265,ENSG00000134697,ENSG00000275700
266,ENSG00000117748,ENSG00000115053
267,ENSG00000063177,ENSG00000164134
268,ENSG00000105849,ENSG00000125676
269,ENSG00000179115,ENSG00000147677
270,ENSG00000184983,ENSG00000008324
271,ENSG00000063177,ENSG00000099800
272,ENSG00000030066,ENSG00000198042
273,ENSG00000005007,ENSG00000198056
274,ENSG00000105849,ENSG00000146143
275,ENSG00000169045,ENSG00000132603
276,ENSG00000132676,ENSG00000122026
277,ENSG00000198755,ENSG00000167526
278,ENSG00000071082,ENSG00000108561
279,ENSG00000161970,ENSG00000071082
280,ENSG00000108592,ENSG00000108298
281,ENSG00000113013,ENSG00000126261
282,ENSG00000166197,ENSG00000130713
283,ENSG00000041357,ENSG00000115484
284,ENSG00000111364,ENSG00000155868
285,ENSG00000167088,ENSG00000102978
286,ENSG00000151461,ENSG00000152684
287,ENSG00000128908,ENSG00000099817
288,ENSG00000178966,ENSG00000143624
289,ENSG00000117133,ENSG00000107581
290,ENSG00000149273,ENSG00000087365
291,ENSG00000100353,ENSG00000166197
292,ENSG00000170889,ENSG00000171421
293,ENSG00000125630,ENSG00000160803
294,ENSG00000139168,ENSG00000168566
295,ENSG00000101343,ENSG00000100028
296,ENSG00000125835,ENSG00000182117
297,ENSG00000149923,ENSG00000163468
298,ENSG00000182004,ENSG00000142230
299,ENSG00000122692,ENSG00000051596
300,ENSG00000109475,ENSG00000198730
301,ENSG00000144231,ENSG00000143368
302,ENSG00000136897,ENSG00000266472
303,ENSG00000130713,ENSG00000174444
304,ENSG00000091140,ENSG00000168827
305,ENSG00000119616,ENSG00000115368
306,ENSG00000164163,ENSG00000138750
307,ENSG00000116752,ENSG00000181817
308,ENSG00000196531,ENSG00000131495
309,ENSG00000087470,ENSG00000092108
310,ENSG00000174444,ENSG00000013275
311,ENSG00000164163,ENSG00000198056
312,ENSG00000112592,ENSG00000155827
313,ENSG00000137054,ENSG00000198042
314,ENSG00000204435,ENSG00000132382
315,ENSG00000129932,ENSG00000134001
316,ENSG00000162385,ENSG00000242372
317,ENSG00000125835,ENSG00000112739
318,ENSG00000073536,ENSG00000145833
319,ENSG00000204574,ENSG00000089048
320,ENSG00000100220,ENSG00000140259
321,ENSG00000242372,ENSG00000100804
322,ENSG00000204316,ENSG00000163528
323,ENSG00000137154,ENSG00000112110
324,ENSG00000008988,ENSG00000170312
325,ENSG00000104408,ENSG00000182004
326,ENSG00000167088,ENSG00000113407
327,ENSG00000151461,ENSG00000174243
328,ENSG00000113407,ENSG00000164587
329,ENSG00000104408,ENSG00000110321
330,ENSG00000101868,ENSG00000168495
331,ENSG00000051180,ENSG00000013275
332,ENSG00000108424,ENSG00000110713
333,ENSG00000204152,ENSG00000166441
334,ENSG00000139697,ENSG00000143368
335,ENSG00000148296,ENSG00000144231
336,ENSG00000004779,ENSG00000161016
337,ENSG00000152684,ENSG00000163468
338,ENSG00000149100,ENSG00000105819
339,ENSG00000108561,ENSG00000167085
340,ENSG00000159086,ENSG00000008988
341,ENSG00000153767,ENSG00000048162
342,ENSG00000198612,ENSG00000129559
343,ENSG00000107581,ENSG00000004779
344,ENSG00000172809,ENSG00000132603
345,ENSG00000174444,ENSG00000204560
