,0,1
0,ENSG00000116754,ENSG00000205981
1,ENSG00000051180,ENSG00000135624
2,ENSG00000177954,ENSG00000113460
3,ENSG00000119720,ENSG00000122692
4,ENSG00000148297,ENSG00000127337
5,ENSG00000242372,ENSG00000148297
6,ENSG00000149636,ENSG00000151247
7,ENSG00000083845,ENSG00000136718
8,ENSG00000173113,ENSG00000135334
9,ENSG00000160783,ENSG00000116809
10,ENSG00000124207,ENSG00000198700
11,ENSG00000189091,ENSG00000167978
12,ENSG00000177600,ENSG00000133858
13,ENSG00000132676,ENSG00000156239
14,ENSG00000125352,ENSG00000144231
15,ENSG00000058600,ENSG00000111142
16,ENSG00000077380,ENSG00000142676
17,ENSG00000110104,ENSG00000113643
18,ENSG00000125686,ENSG00000139168
19,ENSG00000198301,ENSG00000156239
20,ENSG00000106399,ENSG00000150990
21,ENSG00000100603,ENSG00000041357
22,ENSG00000112110,ENSG00000085840
23,ENSG00000115368,ENSG00000133398
24,ENSG00000171490,ENSG00000061936
25,ENSG00000145191,ENSG00000132603
26,ENSG00000138442,ENSG00000147586
27,ENSG00000008988,ENSG00000067334
28,ENSG00000130332,ENSG00000143952
29,ENSG00000164902,ENSG00000110768
30,ENSG00000075089,ENSG00000136718
31,ENSG00000100220,ENSG00000103274
32,ENSG00000104835,ENSG00000090273
33,ENSG00000137876,ENSG00000143751
34,ENSG00000176108,ENSG00000241553
35,ENSG00000164151,ENSG00000132382
36,ENSG00000067704,ENSG00000149100
37,ENSG00000101138,ENSG00000011304
38,ENSG00000051596,ENSG00000130816
39,ENSG00000088325,ENSG00000163634
40,ENSG00000172053,ENSG00000010244
41,ENSG00000165480,ENSG00000115053
42,ENSG00000166136,ENSG00000166197
43,ENSG00000111231,ENSG00000092108
44,ENSG00000164902,ENSG00000167881
45,ENSG00000183684,ENSG00000188186
46,ENSG00000004897,ENSG00000112339
47,ENSG00000186141,ENSG00000111581
48,ENSG00000156239,ENSG00000169375
49,ENSG00000100764,ENSG00000126226
50,ENSG00000015676,ENSG00000042429
51,ENSG00000132382,ENSG00000198258
52,ENSG00000175550,ENSG00000132664
53,ENSG00000188186,ENSG00000138326
54,ENSG00000102030,ENSG00000172336
55,ENSG00000011304,ENSG00000130935
56,ENSG00000278053,ENSG00000111639
57,ENSG00000134597,ENSG00000112972
58,ENSG00000172530,ENSG00000184209
59,ENSG00000130640,ENSG00000163714
60,ENSG00000181817,ENSG00000106290
61,ENSG00000164587,ENSG00000172336
62,ENSG00000183684,ENSG00000156603
63,ENSG00000089157,ENSG00000114982
64,ENSG00000177600,ENSG00000182117
65,ENSG00000163930,ENSG00000051180
66,ENSG00000132382,ENSG00000133119
67,ENSG00000196531,ENSG00000155463
68,ENSG00000167967,ENSG00000100028
69,ENSG00000156239,ENSG00000105372
70,ENSG00000137413,ENSG00000089289
71,ENSG00000134419,ENSG00000155463
72,ENSG00000074071,ENSG00000125450
73,ENSG00000055130,ENSG00000166260
74,ENSG00000108561,ENSG00000134987
75,ENSG00000126698,ENSG00000109475
76,ENSG00000149636,ENSG00000112972
77,ENSG00000204560,ENSG00000145833
78,ENSG00000151657,ENSG00000109475
79,ENSG00000126226,ENSG00000174780
80,ENSG00000151849,ENSG00000111639
81,ENSG00000122406,ENSG00000177954
82,ENSG00000172053,ENSG00000113460
83,ENSG00000113460,ENSG00000100664
84,ENSG00000100142,ENSG00000147679
85,ENSG00000144713,ENSG00000124784
86,ENSG00000198498,ENSG00000142784
87,ENSG00000100410,ENSG00000087087
88,ENSG00000014123,ENSG00000154719
89,ENSG00000125450,ENSG00000125676
90,ENSG00000184209,ENSG00000077380
91,ENSG00000119616,ENSG00000101882
92,ENSG00000159140,ENSG00000168495
93,ENSG00000124207,ENSG00000172273
94,ENSG00000172273,ENSG00000105732
95,ENSG00000135775,ENSG00000114867
96,ENSG00000204394,ENSG00000124207
97,ENSG00000197170,ENSG00000167526
