,0,1
0,ENSG00000096080,ENSG00000074071
1,ENSG00000061936,ENSG00000136875
2,ENSG00000136450,ENSG00000099783
3,ENSG00000147403,ENSG00000265681
4,ENSG00000198056,ENSG00000062822
5,ENSG00000174748,ENSG00000147403
6,ENSG00000116754,ENSG00000136875
7,ENSG00000183617,ENSG00000154719
8,ENSG00000182004,ENSG00000147274
9,ENSG00000174243,ENSG00000116754
10,ENSG00000100028,ENSG00000108654
11,ENSG00000105202,ENSG00000063177
12,ENSG00000161057,ENSG00000136930
13,ENSG00000198755,ENSG00000130255
14,ENSG00000177954,ENSG00000197756
15,ENSG00000076924,ENSG00000182004
16,ENSG00000094880,ENSG00000004897
17,ENSG00000064703,ENSG00000189091
18,ENSG00000231500,ENSG00000198034
19,ENSG00000119203,ENSG00000163161
20,ENSG00000139168,ENSG00000109606
21,ENSG00000100410,ENSG00000163714
22,ENSG00000108298,ENSG00000231500
23,ENSG00000110700,ENSG00000161970
24,ENSG00000099817,ENSG00000105258
25,ENSG00000110700,ENSG00000099783
26,ENSG00000114503,ENSG00000087365
27,ENSG00000062582,ENSG00000171421
28,ENSG00000166197,ENSG00000161016
29,ENSG00000114503,ENSG00000169045
30,ENSG00000112651,ENSG00000147586
31,ENSG00000161057,ENSG00000008018
32,ENSG00000055130,ENSG00000137054
33,ENSG00000100028,ENSG00000175792
34,ENSG00000063177,ENSG00000122026
35,ENSG00000116752,ENSG00000167088
36,ENSG00000161016,ENSG00000063177
37,ENSG00000198612,ENSG00000181222
38,ENSG00000171863,ENSG00000198755
39,ENSG00000174748,ENSG00000115053
40,ENSG00000105202,ENSG00000167658
41,ENSG00000183684,ENSG00000104897
42,ENSG00000265681,ENSG00000089009
43,ENSG00000111639,ENSG00000105364
44,ENSG00000197170,ENSG00000041357
45,ENSG00000167088,ENSG00000164609
46,ENSG00000112306,ENSG00000109475
47,ENSG00000150316,ENSG00000101343
48,ENSG00000129351,ENSG00000125691
49,ENSG00000172809,ENSG00000110700
50,ENSG00000071082,ENSG00000110700
51,ENSG00000099783,ENSG00000197756
52,ENSG00000114503,ENSG00000164902
53,ENSG00000204392,ENSG00000099995
54,ENSG00000170312,ENSG00000117748
55,ENSG00000136875,ENSG00000146007
56,ENSG00000167978,ENSG00000163714
57,ENSG00000106399,ENSG00000178966
58,ENSG00000071082,ENSG00000125691
59,ENSG00000076924,ENSG00000143977
60,ENSG00000150316,ENSG00000100028
61,ENSG00000126698,ENSG00000104897
62,ENSG00000047315,ENSG00000168002
63,ENSG00000087087,ENSG00000117360
64,ENSG00000197756,ENSG00000108298
65,ENSG00000112110,ENSG00000266472
66,ENSG00000064703,ENSG00000114503
67,ENSG00000087365,ENSG00000196504
68,ENSG00000147586,ENSG00000183617
69,ENSG00000161016,ENSG00000167658
70,ENSG00000116752,ENSG00000010244
71,ENSG00000074071,ENSG00000112651
72,ENSG00000144231,ENSG00000100142
73,ENSG00000076924,ENSG00000099995
74,ENSG00000174444,ENSG00000145592
75,ENSG00000231500,ENSG00000122026
76,ENSG00000115274,ENSG00000170322
77,ENSG00000143977,ENSG00000129351
78,ENSG00000182774,ENSG00000147403
79,ENSG00000110700,ENSG00000167526
80,ENSG00000177600,ENSG00000145592
81,ENSG00000099956,ENSG00000153767
82,ENSG00000102978,ENSG00000047315
