,0,1
0,ENSG00000142534,ENSG00000147604
1,ENSG00000120699,ENSG00000137876
2,ENSG00000112739,ENSG00000113810
3,ENSG00000182774,ENSG00000142534
4,ENSG00000127184,ENSG00000099800
5,ENSG00000147604,ENSG00000182774
6,ENSG00000198056,ENSG00000112118
7,ENSG00000125691,ENSG00000147604
8,ENSG00000112110,ENSG00000164167
9,ENSG00000213741,ENSG00000112118
10,ENSG00000142534,ENSG00000120699
11,ENSG00000161970,ENSG00000110700
12,ENSG00000110700,ENSG00000011304
13,ENSG00000147604,ENSG00000142534
14,ENSG00000213741,ENSG00000167526
15,ENSG00000140990,ENSG00000120699
16,ENSG00000182774,ENSG00000159140
17,ENSG00000089009,ENSG00000161970
18,ENSG00000120699,ENSG00000138035
19,ENSG00000131153,ENSG00000112118
20,ENSG00000010244,ENSG00000147604
21,ENSG00000167526,ENSG00000147604
22,ENSG00000125691,ENSG00000120699
23,ENSG00000101444,ENSG00000099800
24,ENSG00000110700,ENSG00000137876
25,ENSG00000099800,ENSG00000127184
26,ENSG00000183617,ENSG00000099800
27,ENSG00000142534,ENSG00000167526
28,ENSG00000159140,ENSG00000101444
29,ENSG00000147604,ENSG00000110700
30,ENSG00000120699,ENSG00000137692
31,ENSG00000089009,ENSG00000063177
32,ENSG00000010244,ENSG00000149100
33,ENSG00000161970,ENSG00000113810
34,ENSG00000166197,ENSG00000137692
35,ENSG00000137692,ENSG00000166197
36,ENSG00000140990,ENSG00000099800
37,ENSG00000182774,ENSG00000213741
38,ENSG00000164167,ENSG00000099800
39,ENSG00000125691,ENSG00000112118
40,ENSG00000120699,ENSG00000149100
41,ENSG00000182774,ENSG00000062582
42,ENSG00000112118,ENSG00000120699
43,ENSG00000149100,ENSG00000112651
44,ENSG00000125691,ENSG00000167526
45,ENSG00000188846,ENSG00000161970
46,ENSG00000099800,ENSG00000183617
47,ENSG00000110700,ENSG00000125691
48,ENSG00000010244,ENSG00000167526
49,ENSG00000127184,ENSG00000182774
50,ENSG00000110700,ENSG00000144867
51,ENSG00000137876,ENSG00000137692
52,ENSG00000161970,ENSG00000125691
53,ENSG00000188846,ENSG00000063177
54,ENSG00000112118,ENSG00000099800
55,ENSG00000182774,ENSG00000188846
56,ENSG00000137876,ENSG00000149100
57,ENSG00000166197,ENSG00000099800
58,ENSG00000137876,ENSG00000120699
59,ENSG00000213741,ENSG00000182774
60,ENSG00000113810,ENSG00000138035
61,ENSG00000120699,ENSG00000161057
62,ENSG00000099800,ENSG00000131153
63,ENSG00000213741,ENSG00000142534
64,ENSG00000147604,ENSG00000125691
65,ENSG00000137876,ENSG00000112118
66,ENSG00000112118,ENSG00000164167
67,ENSG00000142534,ENSG00000182774
68,ENSG00000131153,ENSG00000149554
69,ENSG00000110700,ENSG00000127184
70,ENSG00000159140,ENSG00000112739
71,ENSG00000140990,ENSG00000182774
72,ENSG00000110700,ENSG00000140990
73,ENSG00000125691,ENSG00000111237
74,ENSG00000144713,ENSG00000161970
75,ENSG00000140990,ENSG00000166197
76,ENSG00000125691,ENSG00000142534
77,ENSG00000182774,ENSG00000127184
78,ENSG00000127184,ENSG00000137876
79,ENSG00000010244,ENSG00000182774
80,ENSG00000142534,ENSG00000110700
81,ENSG00000213741,ENSG00000062582
82,ENSG00000112110,ENSG00000138035
83,ENSG00000137692,ENSG00000149100
84,ENSG00000120699,ENSG00000111237
85,ENSG00000144713,ENSG00000063177
86,ENSG00000167526,ENSG00000142534
87,ENSG00000137692,ENSG00000120699
88,ENSG00000112118,ENSG00000149554
89,ENSG00000120699,ENSG00000149554
90,ENSG00000147604,ENSG00000167526
91,ENSG00000182774,ENSG00000131495
92,ENSG00000125691,ENSG00000110700
93,ENSG00000112118,ENSG00000166197
94,ENSG00000099800,ENSG00000062582
95,ENSG00000196365,ENSG00000120699
96,ENSG00000010244,ENSG00000159140
97,ENSG00000167526,ENSG00000110700
98,ENSG00000120699,ENSG00000159140
99,ENSG00000127184,ENSG00000144867
100,ENSG00000182774,ENSG00000112651
101,ENSG00000062582,ENSG00000131495
102,ENSG00000213741,ENSG00000087087
103,ENSG00000125691,ENSG00000113810
104,ENSG00000099800,ENSG00000112110
105,ENSG00000213741,ENSG00000198056
106,ENSG00000063177,ENSG00000089009
107,ENSG00000131495,ENSG00000120699
108,ENSG00000142534,ENSG00000125691
109,ENSG00000137692,ENSG00000164167
110,ENSG00000144713,ENSG00000147604
111,ENSG00000125691,ENSG00000188846
112,ENSG00000166197,ENSG00000010244
113,ENSG00000112118,ENSG00000137876
114,ENSG00000120699,ENSG00000113810
115,ENSG00000089009,ENSG00000182774
116,ENSG00000113810,ENSG00000111237
117,ENSG00000113810,ENSG00000149554
118,ENSG00000138035,ENSG00000120699
119,ENSG00000099956,ENSG00000099800
