,0,1
0,ENSG00000105849,ENSG00000137692
1,ENSG00000169136,ENSG00000075624
2,ENSG00000109534,ENSG00000124207
3,ENSG00000142507,ENSG00000108561
4,ENSG00000113013,ENSG00000170445
5,ENSG00000198034,ENSG00000100804
6,ENSG00000047315,ENSG00000119285
7,ENSG00000120686,ENSG00000058262
8,ENSG00000143977,ENSG00000105258
9,ENSG00000137692,ENSG00000150316
10,ENSG00000132424,ENSG00000183258
11,ENSG00000188529,ENSG00000163605
12,ENSG00000143748,ENSG00000158526
13,ENSG00000124784,ENSG00000168566
14,ENSG00000189091,ENSG00000114867
15,ENSG00000139350,ENSG00000084463
16,ENSG00000065518,ENSG00000163634
17,ENSG00000204435,ENSG00000164405
18,ENSG00000164587,ENSG00000110321
19,ENSG00000134697,ENSG00000134987
20,ENSG00000177084,ENSG00000111364
21,ENSG00000160783,ENSG00000127554
22,ENSG00000174748,ENSG00000122026
23,ENSG00000100084,ENSG00000124207
24,ENSG00000082898,ENSG00000130255
25,ENSG00000197756,ENSG00000142676
26,ENSG00000137154,ENSG00000169230
27,ENSG00000030066,ENSG00000042429
28,ENSG00000110321,ENSG00000138035
29,ENSG00000169230,ENSG00000131495
30,ENSG00000100764,ENSG00000140307
31,ENSG00000111639,ENSG00000129559
32,ENSG00000168827,ENSG00000135763
33,ENSG00000101138,ENSG00000126653
34,ENSG00000145425,ENSG00000150316
35,ENSG00000112651,ENSG00000103510
36,ENSG00000182774,ENSG00000164167
37,ENSG00000137876,ENSG00000100401
38,ENSG00000129559,ENSG00000167978
39,ENSG00000101882,ENSG00000099956
40,ENSG00000173933,ENSG00000101654
41,ENSG00000051180,ENSG00000138778
42,ENSG00000183617,ENSG00000184209
43,ENSG00000171863,ENSG00000129559
44,ENSG00000142230,ENSG00000204316
45,ENSG00000061273,ENSG00000113643
46,ENSG00000130177,ENSG00000168495
47,ENSG00000140307,ENSG00000117133
48,ENSG00000089048,ENSG00000111880
49,ENSG00000205981,ENSG00000174953
50,ENSG00000092199,ENSG00000147403
51,ENSG00000115274,ENSG00000168883
52,ENSG00000100836,ENSG00000010244
53,ENSG00000132382,ENSG00000134987
54,ENSG00000065183,ENSG00000092036
55,ENSG00000154719,ENSG00000113643
56,ENSG00000166197,ENSG00000171314
57,ENSG00000196365,ENSG00000055130
58,ENSG00000111615,ENSG00000132603
59,ENSG00000143228,ENSG00000138778
60,ENSG00000113407,ENSG00000130935
61,ENSG00000167978,ENSG00000188846
62,ENSG00000156482,ENSG00000177600
63,ENSG00000102786,ENSG00000180198
64,ENSG00000125445,ENSG00000096080
65,ENSG00000116560,ENSG00000134697
66,ENSG00000044574,ENSG00000125901
67,ENSG00000175054,ENSG00000164053
68,ENSG00000164880,ENSG00000104884
69,ENSG00000143368,ENSG00000111711
70,ENSG00000113712,ENSG00000131495
71,ENSG00000108424,ENSG00000167978
72,ENSG00000114391,ENSG00000138495
73,ENSG00000105202,ENSG00000129351
74,ENSG00000101773,ENSG00000127337
75,ENSG00000171421,ENSG00000004779
76,ENSG00000096080,ENSG00000158526
77,ENSG00000008018,ENSG00000163634
78,ENSG00000111445,ENSG00000161981
79,ENSG00000134419,ENSG00000198301
80,ENSG00000171490,ENSG00000147403
81,ENSG00000165494,ENSG00000095139
82,ENSG00000112339,ENSG00000178966
83,ENSG00000129932,ENSG00000119720
84,ENSG00000106399,ENSG00000241553
85,ENSG00000167085,ENSG00000198258
86,ENSG00000137497,ENSG00000137413
87,ENSG00000087365,ENSG00000254772
88,ENSG00000100567,ENSG00000109971
89,ENSG00000149923,ENSG00000132383
90,ENSG00000092108,ENSG00000100028
91,ENSG00000130935,ENSG00000135763
92,ENSG00000153207,ENSG00000172809
93,ENSG00000088325,ENSG00000164941
94,ENSG00000008988,ENSG00000044574
95,ENSG00000067704,ENSG00000072501
96,ENSG00000100664,ENSG00000243147
97,ENSG00000087470,ENSG00000115484
98,ENSG00000111300,ENSG00000135249
99,ENSG00000075856,ENSG00000172530
100,ENSG00000113460,ENSG00000133119
101,ENSG00000198258,ENSG00000143977
102,ENSG00000159140,ENSG00000075624
103,ENSG00000145734,ENSG00000164151
104,ENSG00000181222,ENSG00000109475
105,ENSG00000100142,ENSG00000099783
106,ENSG00000266472,ENSG00000160783
107,ENSG00000142534,ENSG00000061273
108,ENSG00000136718,ENSG00000100603
109,ENSG00000158526,ENSG00000143314
110,ENSG00000102030,ENSG00000198056
111,ENSG00000100575,ENSG00000034510
112,ENSG00000134371,ENSG00000100410
113,ENSG00000162385,ENSG00000131495
114,ENSG00000108561,ENSG00000033327
115,ENSG00000138035,ENSG00000151849
116,ENSG00000144867,ENSG00000241553
117,ENSG00000110768,ENSG00000152404
118,ENSG00000062822,ENSG00000105705
119,ENSG00000105258,ENSG00000164654
120,ENSG00000173113,ENSG00000129932
121,ENSG00000139697,ENSG00000150990
122,ENSG00000136271,ENSG00000120158
123,ENSG00000134884,ENSG00000073111
124,ENSG00000149554,ENSG00000149273
125,ENSG00000143751,ENSG00000068784
126,ENSG00000275700,ENSG00000166226
127,ENSG00000106355,ENSG00000145734
128,ENSG00000117174,ENSG00000164758
129,ENSG00000041802,ENSG00000173113
130,ENSG00000115946,ENSG00000136718
131,ENSG00000166441,ENSG00000122026
132,ENSG00000172273,ENSG00000119718
133,ENSG00000167526,ENSG00000143977
134,ENSG00000132313,ENSG00000165526
135,ENSG00000159086,ENSG00000136875
136,ENSG00000013275,ENSG00000105171
137,ENSG00000122406,ENSG00000067334
138,ENSG00000164405,ENSG00000134987
139,ENSG00000254726,ENSG00000163872
140,ENSG00000136824,ENSG00000106399
141,ENSG00000072849,ENSG00000138663
142,ENSG00000011304,ENSG00000073111
143,ENSG00000125630,ENSG00000126698
144,ENSG00000149136,ENSG00000088325
145,ENSG00000135521,ENSG00000041802
146,ENSG00000103168,ENSG00000185163
147,ENSG00000090061,ENSG00000133997
148,ENSG00000108518,ENSG00000171314
149,ENSG00000120699,ENSG00000103257
150,ENSG00000112029,ENSG00000198554
151,ENSG00000144713,ENSG00000265681
152,ENSG00000161800,ENSG00000165480
153,ENSG00000091140,ENSG00000198034
154,ENSG00000082516,ENSG00000164151
155,ENSG00000174243,ENSG00000196531
156,ENSG00000152253,ENSG00000136824
157,ENSG00000058729,ENSG00000152684
158,ENSG00000167881,ENSG00000278053
159,ENSG00000129351,ENSG00000167967
160,ENSG00000111581,ENSG00000094804
