,0,1
0,ENSG00000166226,ENSG00000010244
1,ENSG00000144713,ENSG00000111615
2,ENSG00000156482,ENSG00000167526
3,ENSG00000170889,ENSG00000145425
4,ENSG00000145425,ENSG00000161057
5,ENSG00000149273,ENSG00000132603
6,ENSG00000145425,ENSG00000102786
7,ENSG00000109971,ENSG00000198612
8,ENSG00000145425,ENSG00000099817
9,ENSG00000170889,ENSG00000135334
10,ENSG00000196504,ENSG00000144713
11,ENSG00000103035,ENSG00000171490
12,ENSG00000156482,ENSG00000170889
13,ENSG00000188846,ENSG00000175216
14,ENSG00000170889,ENSG00000171490
15,ENSG00000233927,ENSG00000154473
16,ENSG00000233927,ENSG00000159140
17,ENSG00000149273,ENSG00000198612
18,ENSG00000170312,ENSG00000113141
19,ENSG00000156482,ENSG00000233927
20,ENSG00000111237,ENSG00000170312
21,ENSG00000113810,ENSG00000154473
22,ENSG00000169021,ENSG00000111237
23,ENSG00000156482,ENSG00000145425
24,ENSG00000089157,ENSG00000154473
25,ENSG00000169021,ENSG00000109971
26,ENSG00000109971,ENSG00000169021
27,ENSG00000132676,ENSG00000154473
28,ENSG00000180992,ENSG00000166226
29,ENSG00000149273,ENSG00000278053
30,ENSG00000169021,ENSG00000105202
31,ENSG00000144713,ENSG00000115368
32,ENSG00000171490,ENSG00000170312
33,ENSG00000180992,ENSG00000183617
34,ENSG00000170889,ENSG00000030066
35,ENSG00000105202,ENSG00000135334
36,ENSG00000154473,ENSG00000100575
37,ENSG00000166226,ENSG00000215021
38,ENSG00000170312,ENSG00000157778
39,ENSG00000100220,ENSG00000103035
40,ENSG00000156482,ENSG00000171490
41,ENSG00000233927,ENSG00000111237
42,ENSG00000167526,ENSG00000111615
43,ENSG00000175216,ENSG00000127184
44,ENSG00000157778,ENSG00000180992
45,ENSG00000188846,ENSG00000010244
46,ENSG00000188846,ENSG00000089157
47,ENSG00000169021,ENSG00000180992
48,ENSG00000149273,ENSG00000174444
49,ENSG00000167526,ENSG00000154473
50,ENSG00000089157,ENSG00000115368
51,ENSG00000105202,ENSG00000065518
52,ENSG00000170312,ENSG00000154473
53,ENSG00000144713,ENSG00000100220
54,ENSG00000171490,ENSG00000196504
55,ENSG00000156482,ENSG00000102786
56,ENSG00000156482,ENSG00000030066
57,ENSG00000109971,ENSG00000055130
58,ENSG00000156482,ENSG00000198700
59,ENSG00000111237,ENSG00000109971
60,ENSG00000215021,ENSG00000117748
61,ENSG00000154473,ENSG00000183617
62,ENSG00000154473,ENSG00000100220
63,ENSG00000188846,ENSG00000136875
64,ENSG00000215021,ENSG00000103035
65,ENSG00000171490,ENSG00000109971
66,ENSG00000089157,ENSG00000100220
67,ENSG00000167526,ENSG00000111237
68,ENSG00000169021,ENSG00000171490
69,ENSG00000144713,ENSG00000132603
70,ENSG00000170312,ENSG00000111237
71,ENSG00000233927,ENSG00000145425
72,ENSG00000170312,ENSG00000115368
73,ENSG00000166226,ENSG00000103035
74,ENSG00000065518,ENSG00000099817
75,ENSG00000159140,ENSG00000149273
76,ENSG00000188846,ENSG00000111615
77,ENSG00000145425,ENSG00000154473
78,ENSG00000166226,ENSG00000196504
79,ENSG00000113141,ENSG00000132603
80,ENSG00000109971,ENSG00000171148
81,ENSG00000109971,ENSG00000215021
82,ENSG00000100575,ENSG00000196504
83,ENSG00000167526,ENSG00000144713
84,ENSG00000233927,ENSG00000135334
85,ENSG00000167526,ENSG00000166226
86,ENSG00000233927,ENSG00000171490
87,ENSG00000089157,ENSG00000132603
88,ENSG00000171490,ENSG00000180992
89,ENSG00000166226,ENSG00000149273
90,ENSG00000166226,ENSG00000142507
91,ENSG00000149273,ENSG00000171148
92,ENSG00000111615,ENSG00000166226
93,ENSG00000174444,ENSG00000111615
94,ENSG00000149273,ENSG00000215021
95,ENSG00000144713,ENSG00000278053
96,ENSG00000175216,ENSG00000183617
97,ENSG00000154473,ENSG00000198612
98,ENSG00000170889,ENSG00000111615
99,ENSG00000144713,ENSG00000175216
100,ENSG00000145425,ENSG00000111237
101,ENSG00000149273,ENSG00000188846
102,ENSG00000145425,ENSG00000115368
103,ENSG00000109971,ENSG00000157778
104,ENSG00000233927,ENSG00000102786
105,ENSG00000109971,ENSG00000170312
106,ENSG00000171490,ENSG00000156482
107,ENSG00000132603,ENSG00000103035
108,ENSG00000188846,ENSG00000117748
109,ENSG00000089157,ENSG00000278053
110,ENSG00000166226,ENSG00000180992
111,ENSG00000113810,ENSG00000175216
112,ENSG00000215021,ENSG00000198612
113,ENSG00000142507,ENSG00000154473
114,ENSG00000215021,ENSG00000233927
115,ENSG00000145425,ENSG00000166226
116,ENSG00000149273,ENSG00000157778
117,ENSG00000170312,ENSG00000135334
118,ENSG00000175216,ENSG00000113810
119,ENSG00000149273,ENSG00000170312
120,ENSG00000109971,ENSG00000103035
121,ENSG00000166226,ENSG00000233927
122,ENSG00000188846,ENSG00000144713
123,ENSG00000156482,ENSG00000111615
124,ENSG00000099817,ENSG00000109971
125,ENSG00000171490,ENSG00000174444
126,ENSG00000188846,ENSG00000144867
127,ENSG00000174444,ENSG00000111237
