,0,1
0,ENSG00000061794,ENSG00000174780
1,ENSG00000105372,ENSG00000099783
2,ENSG00000177954,ENSG00000164134
3,ENSG00000075624,ENSG00000088325
4,ENSG00000155463,ENSG00000167658
5,ENSG00000173113,ENSG00000005100
6,ENSG00000101003,ENSG00000111880
7,ENSG00000140990,ENSG00000100804
8,ENSG00000100697,ENSG00000171863
9,ENSG00000142784,ENSG00000101901
10,ENSG00000138663,ENSG00000142230
11,ENSG00000067704,ENSG00000164587
12,ENSG00000115368,ENSG00000106355
13,ENSG00000106399,ENSG00000116752
14,ENSG00000100401,ENSG00000122484
15,ENSG00000165819,ENSG00000013275
16,ENSG00000132676,ENSG00000181610
17,ENSG00000151247,ENSG00000108424
18,ENSG00000113460,ENSG00000099956
19,ENSG00000130255,ENSG00000180198
20,ENSG00000174953,ENSG00000151247
21,ENSG00000261236,ENSG00000154473
22,ENSG00000137154,ENSG00000115368
23,ENSG00000128908,ENSG00000166197
24,ENSG00000106399,ENSG00000051180
25,ENSG00000147274,ENSG00000168883
26,ENSG00000139168,ENSG00000106355
27,ENSG00000265681,ENSG00000135624
28,ENSG00000174953,ENSG00000136875
29,ENSG00000155463,ENSG00000172115
30,ENSG00000042429,ENSG00000173418
31,ENSG00000138035,ENSG00000089157
32,ENSG00000005194,ENSG00000051180
33,ENSG00000008988,ENSG00000138442
34,ENSG00000136824,ENSG00000106399
35,ENSG00000164167,ENSG00000087365
36,ENSG00000104408,ENSG00000101158
37,ENSG00000058262,ENSG00000265681
38,ENSG00000125445,ENSG00000105258
39,ENSG00000125835,ENSG00000154473
40,ENSG00000115484,ENSG00000162385
41,ENSG00000101654,ENSG00000083845
42,ENSG00000143368,ENSG00000083845
43,ENSG00000154473,ENSG00000067704
44,ENSG00000130935,ENSG00000143977
45,ENSG00000129559,ENSG00000170312
46,ENSG00000008988,ENSG00000100764
47,ENSG00000105258,ENSG00000166136
48,ENSG00000129559,ENSG00000163468
49,ENSG00000115946,ENSG00000100664
50,ENSG00000132768,ENSG00000164338
51,ENSG00000075856,ENSG00000183684
52,ENSG00000114867,ENSG00000129932
53,ENSG00000204392,ENSG00000143751
54,ENSG00000167526,ENSG00000149923
55,ENSG00000168827,ENSG00000164338
56,ENSG00000163872,ENSG00000204560
57,ENSG00000145833,ENSG00000105202
58,ENSG00000167721,ENSG00000145833
59,ENSG00000101639,ENSG00000139350
60,ENSG00000124207,ENSG00000100353
61,ENSG00000197102,ENSG00000116560
62,ENSG00000068784,ENSG00000174780
63,ENSG00000170889,ENSG00000169045
64,ENSG00000242372,ENSG00000100353
65,ENSG00000134371,ENSG00000130985
66,ENSG00000215021,ENSG00000196365
67,ENSG00000112742,ENSG00000198176
68,ENSG00000100836,ENSG00000132463
69,ENSG00000089737,ENSG00000278053
70,ENSG00000058600,ENSG00000132664
71,ENSG00000149136,ENSG00000100028
72,ENSG00000111639,ENSG00000163636
73,ENSG00000129559,ENSG00000113013
74,ENSG00000180198,ENSG00000140534
75,ENSG00000109971,ENSG00000099995
76,ENSG00000058262,ENSG00000129128
77,ENSG00000112592,ENSG00000100575
78,ENSG00000088205,ENSG00000110104
79,ENSG00000131269,ENSG00000115211
80,ENSG00000172053,ENSG00000159140
81,ENSG00000089009,ENSG00000171490
82,ENSG00000091140,ENSG00000094880
83,ENSG00000110104,ENSG00000198042
84,ENSG00000105202,ENSG00000111231
85,ENSG00000105258,ENSG00000198056
86,ENSG00000133119,ENSG00000084463
87,ENSG00000204560,ENSG00000132664
88,ENSG00000161970,ENSG00000105372
89,ENSG00000167085,ENSG00000106105
90,ENSG00000185163,ENSG00000167526
91,ENSG00000013503,ENSG00000122484
92,ENSG00000142534,ENSG00000147274
93,ENSG00000196504,ENSG00000042429
94,ENSG00000213741,ENSG00000175792
95,ENSG00000163634,ENSG00000196235
96,ENSG00000181817,ENSG00000144231
97,ENSG00000048162,ENSG00000041802
98,ENSG00000161016,ENSG00000122026
99,ENSG00000143368,ENSG00000075624
100,ENSG00000167088,ENSG00000163714
101,ENSG00000165494,ENSG00000180182
102,ENSG00000082898,ENSG00000113643
103,ENSG00000125445,ENSG00000106355
104,ENSG00000104299,ENSG00000164151
105,ENSG00000164163,ENSG00000174243
106,ENSG00000134419,ENSG00000100697
107,ENSG00000100401,ENSG00000174444
108,ENSG00000278053,ENSG00000104299
109,ENSG00000142230,ENSG00000112118
110,ENSG00000082898,ENSG00000100664
111,ENSG00000182004,ENSG00000142230
112,ENSG00000177954,ENSG00000145425
113,ENSG00000135624,ENSG00000119203
114,ENSG00000174953,ENSG00000125445
115,ENSG00000108518,ENSG00000105372
116,ENSG00000116754,ENSG00000176108
117,ENSG00000008018,ENSG00000175110
118,ENSG00000094804,ENSG00000161057
119,ENSG00000131269,ENSG00000099995
120,ENSG00000168495,ENSG00000108654
121,ENSG00000134440,ENSG00000145425
122,ENSG00000083845,ENSG00000082898
123,ENSG00000109971,ENSG00000143977
124,ENSG00000164880,ENSG00000072501
125,ENSG00000161016,ENSG00000013275
126,ENSG00000204574,ENSG00000052749
127,ENSG00000111361,ENSG00000179115
128,ENSG00000109606,ENSG00000011304
129,ENSG00000163528,ENSG00000075089
130,ENSG00000092199,ENSG00000125352
131,ENSG00000175054,ENSG00000170312
132,ENSG00000065518,ENSG00000172115
133,ENSG00000071082,ENSG00000100028
134,ENSG00000180198,ENSG00000198755
135,ENSG00000109111,ENSG00000064703
136,ENSG00000112110,ENSG00000173113
137,ENSG00000146282,ENSG00000166226
138,ENSG00000175054,ENSG00000163468
139,ENSG00000073111,ENSG00000175792
140,ENSG00000096080,ENSG00000111142
141,ENSG00000138035,ENSG00000071082
142,ENSG00000084463,ENSG00000134884
143,ENSG00000205981,ENSG00000109534
144,ENSG00000109475,ENSG00000108424
145,ENSG00000188846,ENSG00000170445
146,ENSG00000100142,ENSG00000089009
147,ENSG00000101882,ENSG00000131269
148,ENSG00000231500,ENSG00000163468
149,ENSG00000137054,ENSG00000151247
150,ENSG00000149136,ENSG00000146143
151,ENSG00000151657,ENSG00000169375
152,ENSG00000163714,ENSG00000164151
153,ENSG00000166226,ENSG00000170445
154,ENSG00000114867,ENSG00000103035
155,ENSG00000120158,ENSG00000047315
156,ENSG00000100142,ENSG00000088205
157,ENSG00000181610,ENSG00000013275
