,0,1
0,ENSG00000113013,ENSG00000115053
1,ENSG00000135624,ENSG00000197958
2,ENSG00000113013,ENSG00000109971
3,ENSG00000125691,ENSG00000149273
4,ENSG00000092199,ENSG00000163468
5,ENSG00000113013,ENSG00000167085
6,ENSG00000125691,ENSG00000170889
7,ENSG00000125691,ENSG00000168028
8,ENSG00000167658,ENSG00000149273
9,ENSG00000113013,ENSG00000172115
10,ENSG00000213741,ENSG00000149273
11,ENSG00000125691,ENSG00000167658
12,ENSG00000213741,ENSG00000170889
13,ENSG00000110700,ENSG00000149273
14,ENSG00000110700,ENSG00000170889
15,ENSG00000182004,ENSG00000099800
16,ENSG00000113013,ENSG00000108561
17,ENSG00000125691,ENSG00000115053
18,ENSG00000125691,ENSG00000197958
19,ENSG00000105372,ENSG00000149273
20,ENSG00000134419,ENSG00000149273
21,ENSG00000213741,ENSG00000265681
22,ENSG00000113013,ENSG00000163468
23,ENSG00000125835,ENSG00000099800
24,ENSG00000113460,ENSG00000197958
25,ENSG00000105372,ENSG00000170889
26,ENSG00000167658,ENSG00000198034
27,ENSG00000167658,ENSG00000089157
28,ENSG00000134419,ENSG00000170889
29,ENSG00000149136,ENSG00000163682
30,ENSG00000044574,ENSG00000163468
31,ENSG00000110700,ENSG00000213741
32,ENSG00000135624,ENSG00000198755
33,ENSG00000213741,ENSG00000138326
34,ENSG00000113013,ENSG00000114867
35,ENSG00000113013,ENSG00000143977
36,ENSG00000125691,ENSG00000138326
37,ENSG00000213741,ENSG00000145592
38,ENSG00000110700,ENSG00000108298
39,ENSG00000213741,ENSG00000233927
40,ENSG00000167658,ENSG00000112306
41,ENSG00000213741,ENSG00000110700
42,ENSG00000008988,ENSG00000149273
43,ENSG00000110700,ENSG00000109475
44,ENSG00000213741,ENSG00000167526
45,ENSG00000182004,ENSG00000115053
46,ENSG00000113013,ENSG00000169230
47,ENSG00000113013,ENSG00000166197
48,ENSG00000113013,ENSG00000099800
49,ENSG00000105372,ENSG00000265681
50,ENSG00000105372,ENSG00000213741
51,ENSG00000105372,ENSG00000108298
52,ENSG00000213741,ENSG00000142534
53,ENSG00000213741,ENSG00000198034
54,ENSG00000110700,ENSG00000138326
55,ENSG00000110700,ENSG00000147403
56,ENSG00000110700,ENSG00000145592
57,ENSG00000134419,ENSG00000213741
58,ENSG00000008988,ENSG00000170889
59,ENSG00000110700,ENSG00000233927
60,ENSG00000110700,ENSG00000254772
61,ENSG00000110700,ENSG00000134419
62,ENSG00000044574,ENSG00000115053
63,ENSG00000110700,ENSG00000167526
64,ENSG00000135624,ENSG00000170889
65,ENSG00000105372,ENSG00000138326
66,ENSG00000105372,ENSG00000147403
67,ENSG00000105372,ENSG00000145592
68,ENSG00000167658,ENSG00000100664
69,ENSG00000149136,ENSG00000171863
70,ENSG00000149136,ENSG00000145592
71,ENSG00000149136,ENSG00000167088
72,ENSG00000213741,ENSG00000177600
73,ENSG00000105372,ENSG00000233927
74,ENSG00000182004,ENSG00000090273
75,ENSG00000125691,ENSG00000166441
76,ENSG00000110700,ENSG00000142534
77,ENSG00000110700,ENSG00000198034
78,ENSG00000105372,ENSG00000110700
79,ENSG00000134419,ENSG00000138326
80,ENSG00000113013,ENSG00000180992
81,ENSG00000113013,ENSG00000004779
82,ENSG00000105372,ENSG00000122406
83,ENSG00000134419,ENSG00000145592
84,ENSG00000149136,ENSG00000122406
85,ENSG00000105372,ENSG00000167526
86,ENSG00000008988,ENSG00000166441
87,ENSG00000125691,ENSG00000108298
88,ENSG00000134419,ENSG00000233927
89,ENSG00000182004,ENSG00000008018
